country,iso2c,iso3c,year,status,lastupdated,gdp,pop,region,capital,longitude,latitude,income,lending
Faroe Islands,FO,FRO,1982,,2023-09-19,NA,44164,Europe & Central Asia,Torshavn,-6.91181,61.8926,High income,Not classified
Faroe Islands,FO,FRO,1970,,2023-09-19,NA,38416,Europe & Central Asia,Torshavn,-6.91181,61.8926,High income,Not classified
Faroe Islands,FO,FRO,1971,,2023-09-19,NA,38861,Europe & Central Asia,Torshavn,-6.91181,61.8926,High income,Not classified
Faroe Islands,FO,FRO,1972,,2023-09-19,NA,39304,Europe & Central Asia,Torshavn,-6.91181,61.8926,High income,Not classified
Faroe Islands,FO,FRO,1990,,2023-09-19,NA,47479,Europe & Central Asia,Torshavn,-6.91181,61.8926,High income,Not classified
Faroe Islands,FO,FRO,1977,,2023-09-19,NA,41481,Europe & Central Asia,Torshavn,-6.91181,61.8926,High income,Not classified
Faroe Islands,FO,FRO,1975,,2023-09-19,NA,40626,Europe & Central Asia,Torshavn,-6.91181,61.8926,High income,Not classified
Faroe Islands,FO,FRO,1976,,2023-09-19,NA,41054,Europe & Central Asia,Torshavn,-6.91181,61.8926,High income,Not classified
Faroe Islands,FO,FRO,1981,,2023-09-19,NA,43613,Europe & Central Asia,Torshavn,-6.91181,61.8926,High income,Not classified
Faroe Islands,FO,FRO,1980,,2023-09-19,NA,43054,Europe & Central Asia,Torshavn,-6.91181,61.8926,High income,Not classified
Faroe Islands,FO,FRO,1966,,2023-09-19,NA,36825,Europe & Central Asia,Torshavn,-6.91181,61.8926,High income,Not classified
Faroe Islands,FO,FRO,2022,,2023-09-19,NA,53090,Europe & Central Asia,Torshavn,-6.91181,61.8926,High income,Not classified
Faroe Islands,FO,FRO,1985,,2023-09-19,NA,45575,Europe & Central Asia,Torshavn,-6.91181,61.8926,High income,Not classified
Faroe Islands,FO,FRO,1983,,2023-09-19,NA,44669,Europe & Central Asia,Torshavn,-6.91181,61.8926,High income,Not classified
Faroe Islands,FO,FRO,1984,,2023-09-19,NA,45135,Europe & Central Asia,Torshavn,-6.91181,61.8926,High income,Not classified
Faroe Islands,FO,FRO,1989,,2023-09-19,NA,47490,Europe & Central Asia,Torshavn,-6.91181,61.8926,High income,Not classified
Faroe Islands,FO,FRO,1988,,2023-09-19,NA,46959,Europe & Central Asia,Torshavn,-6.91181,61.8926,High income,Not classified
Faroe Islands,FO,FRO,1979,,2023-09-19,NA,42506,Europe & Central Asia,Torshavn,-6.91181,61.8926,High income,Not classified
Faroe Islands,FO,FRO,2021,,2023-09-19,NA,52889,Europe & Central Asia,Torshavn,-6.91181,61.8926,High income,Not classified
Faroe Islands,FO,FRO,1978,,2023-09-19,NA,41965,Europe & Central Asia,Torshavn,-6.91181,61.8926,High income,Not classified
Fiji,FJ,FJI,1981,,2023-09-19,NA,660630,East Asia & Pacific,Suva,178.399,-18.1149,Upper middle income,Blend
Fiji,FJ,FJI,1975,,2023-09-19,NA,575804,East Asia & Pacific,Suva,178.399,-18.1149,Upper middle income,Blend
Fiji,FJ,FJI,2019,,2023-09-19,12161720156.0989,918465,East Asia & Pacific,Suva,178.399,-18.1149,Upper middle income,Blend
Fiji,FJ,FJI,1979,,2023-09-19,NA,628859,East Asia & Pacific,Suva,178.399,-18.1149,Upper middle income,Blend
Fiji,FJ,FJI,1971,,2023-09-19,NA,538000,East Asia & Pacific,Suva,178.399,-18.1149,Upper middle income,Blend
Fiji,FJ,FJI,1970,,2023-09-19,NA,527634,East Asia & Pacific,Suva,178.399,-18.1149,Upper middle income,Blend
Fiji,FJ,FJI,1987,,2023-09-19,NA,754778,East Asia & Pacific,Suva,178.399,-18.1149,Upper middle income,Blend
Fiji,FJ,FJI,1976,,2023-09-19,NA,586607,East Asia & Pacific,Suva,178.399,-18.1149,Upper middle income,Blend
Fiji,FJ,FJI,1980,,2023-09-19,NA,644582,East Asia & Pacific,Suva,178.399,-18.1149,Upper middle income,Blend
Fiji,FJ,FJI,1978,,2023-09-19,NA,613611,East Asia & Pacific,Suva,178.399,-18.1149,Upper middle income,Blend
Fiji,FJ,FJI,1988,,2023-09-19,NA,764370,East Asia & Pacific,Suva,178.399,-18.1149,Upper middle income,Blend
Fiji,FJ,FJI,1989,,2023-09-19,NA,772704,East Asia & Pacific,Suva,178.399,-18.1149,Upper middle income,Blend
Fiji,FJ,FJI,1977,,2023-09-19,NA,599289,East Asia & Pacific,Suva,178.399,-18.1149,Upper middle income,Blend
Fiji,FJ,FJI,2021,,2023-09-19,9578223330.99145,924610,East Asia & Pacific,Suva,178.399,-18.1149,Upper middle income,Blend
Fiji,FJ,FJI,2022,,2023-09-19,11122697573.7679,929766,East Asia & Pacific,Suva,178.399,-18.1149,Upper middle income,Blend
Fiji,FJ,FJI,1982,,2023-09-19,NA,676967,East Asia & Pacific,Suva,178.399,-18.1149,Upper middle income,Blend
Fiji,FJ,FJI,2020,,2023-09-19,10094199161.6226,920422,East Asia & Pacific,Suva,178.399,-18.1149,Upper middle income,Blend
Fiji,FJ,FJI,1985,,2023-09-19,NA,727461,East Asia & Pacific,Suva,178.399,-18.1149,Upper middle income,Blend
Fiji,FJ,FJI,1986,,2023-09-19,NA,742658,East Asia & Pacific,Suva,178.399,-18.1149,Upper middle income,Blend
Fiji,FJ,FJI,1974,,2023-09-19,NA,566296,East Asia & Pacific,Suva,178.399,-18.1149,Upper middle income,Blend
Fiji,FJ,FJI,2010,,2023-09-19,9069261604.27571,905169,East Asia & Pacific,Suva,178.399,-18.1149,Upper middle income,Blend
Fiji,FJ,FJI,2011,,2023-09-19,9314598102.3465,908355,East Asia & Pacific,Suva,178.399,-18.1149,Upper middle income,Blend
Fiji,FJ,FJI,2012,,2023-09-19,9446056364.96989,911059,East Asia & Pacific,Suva,178.399,-18.1149,Upper middle income,Blend
Fiji,FJ,FJI,2013,,2023-09-19,9893253406.39562,913453,East Asia & Pacific,Suva,178.399,-18.1149,Upper middle income,Blend
Fiji,FJ,FJI,2014,,2023-09-19,10447623286.2632,915560,East Asia & Pacific,Suva,178.399,-18.1149,Upper middle income,Blend
Fiji,FJ,FJI,2015,,2023-09-19,10917891748.4898,917200,East Asia & Pacific,Suva,178.399,-18.1149,Upper middle income,Blend
Fiji,FJ,FJI,2016,,2023-09-19,11184905364.1921,918371,East Asia & Pacific,Suva,178.399,-18.1149,Upper middle income,Blend
Fiji,FJ,FJI,2017,,2023-09-19,11783674123.9893,919019,East Asia & Pacific,Suva,178.399,-18.1149,Upper middle income,Blend
Fiji,FJ,FJI,2006,,2023-09-19,8917338289.91953,883083,East Asia & Pacific,Suva,178.399,-18.1149,Upper middle income,Blend
Fiji,FJ,FJI,2007,,2023-09-19,8841482567.41497,890648,East Asia & Pacific,Suva,178.399,-18.1149,Upper middle income,Blend
Fiji,FJ,FJI,1972,,2023-09-19,NA,547918,East Asia & Pacific,Suva,178.399,-18.1149,Upper middle income,Blend
Fiji,FJ,FJI,1973,,2023-09-19,NA,557244,East Asia & Pacific,Suva,178.399,-18.1149,Upper middle income,Blend
Fiji,FJ,FJI,1960,,2023-09-19,NA,401841,East Asia & Pacific,Suva,178.399,-18.1149,Upper middle income,Blend
Fiji,FJ,FJI,1961,,2023-09-19,NA,414534,East Asia & Pacific,Suva,178.399,-18.1149,Upper middle income,Blend
Fiji,FJ,FJI,1962,,2023-09-19,NA,427695,East Asia & Pacific,Suva,178.399,-18.1149,Upper middle income,Blend
Fiji,FJ,FJI,1963,,2023-09-19,NA,441385,East Asia & Pacific,Suva,178.399,-18.1149,Upper middle income,Blend
Fiji,FJ,FJI,1964,,2023-09-19,NA,455214,East Asia & Pacific,Suva,178.399,-18.1149,Upper middle income,Blend
Fiji,FJ,FJI,1965,,2023-09-19,NA,469010,East Asia & Pacific,Suva,178.399,-18.1149,Upper middle income,Blend
Fiji,FJ,FJI,1966,,2023-09-19,NA,482358,East Asia & Pacific,Suva,178.399,-18.1149,Upper middle income,Blend
Fiji,FJ,FJI,1967,,2023-09-19,NA,494632,East Asia & Pacific,Suva,178.399,-18.1149,Upper middle income,Blend
Fiji,FJ,FJI,1990,,2023-09-19,6157497944.79798,780430,East Asia & Pacific,Suva,178.399,-18.1149,Upper middle income,Blend
Fiji,FJ,FJI,2018,,2023-09-19,12232909168.4617,918996,East Asia & Pacific,Suva,178.399,-18.1149,Upper middle income,Blend
Fiji,FJ,FJI,2005,,2023-09-19,8755150538.22995,874923,East Asia & Pacific,Suva,178.399,-18.1149,Upper middle income,Blend
Fiji,FJ,FJI,1983,,2023-09-19,NA,693593,East Asia & Pacific,Suva,178.399,-18.1149,Upper middle income,Blend
Fiji,FJ,FJI,1984,,2023-09-19,NA,710561,East Asia & Pacific,Suva,178.399,-18.1149,Upper middle income,Blend
Fiji,FJ,FJI,2008,,2023-09-19,8932796888.3565,896731,East Asia & Pacific,Suva,178.399,-18.1149,Upper middle income,Blend
Fiji,FJ,FJI,2009,,2023-09-19,8808984955.13736,901383,East Asia & Pacific,Suva,178.399,-18.1149,Upper middle income,Blend
Fiji,FJ,FJI,1996,,2023-09-19,7329491047.47403,796538,East Asia & Pacific,Suva,178.399,-18.1149,Upper middle income,Blend
Fiji,FJ,FJI,1997,,2023-09-19,7168242290.70123,804572,East Asia & Pacific,Suva,178.399,-18.1149,Upper middle income,Blend
Fiji,FJ,FJI,1998,,2023-09-19,7261429472.84769,813947,East Asia & Pacific,Suva,178.399,-18.1149,Upper middle income,Blend
Fiji,FJ,FJI,1999,,2023-09-19,7900435173.45916,823422,East Asia & Pacific,Suva,178.399,-18.1149,Upper middle income,Blend
Fiji,FJ,FJI,2000,,2023-09-19,7766127900.64889,832509,East Asia & Pacific,Suva,178.399,-18.1149,Upper middle income,Blend
Fiji,FJ,FJI,2001,,2023-09-19,7921450470.05882,841320,East Asia & Pacific,Suva,178.399,-18.1149,Upper middle income,Blend
Fiji,FJ,FJI,1968,,2023-09-19,NA,505979,East Asia & Pacific,Suva,178.399,-18.1149,Upper middle income,Blend
Fiji,FJ,FJI,1969,,2023-09-19,NA,516952,East Asia & Pacific,Suva,178.399,-18.1149,Upper middle income,Blend
Fiji,FJ,FJI,1991,,2023-09-19,5991245270.66525,784832,East Asia & Pacific,Suva,178.399,-18.1149,Upper middle income,Blend
Fiji,FJ,FJI,1992,,2023-09-19,6356711346.60123,786859,East Asia & Pacific,Suva,178.399,-18.1149,Upper middle income,Blend
Fiji,FJ,FJI,1993,,2023-09-19,6492111359.21756,789198,East Asia & Pacific,Suva,178.399,-18.1149,Upper middle income,Blend
Fiji,FJ,FJI,1994,,2023-09-19,6823209013.12245,790803,East Asia & Pacific,Suva,178.399,-18.1149,Upper middle income,Blend
Fiji,FJ,FJI,1995,,2023-09-19,6993789138.72717,792246,East Asia & Pacific,Suva,178.399,-18.1149,Upper middle income,Blend
Fiji,FJ,FJI,2004,,2023-09-19,8694290469.95165,866694,East Asia & Pacific,Suva,178.399,-18.1149,Upper middle income,Blend
Fiji,FJ,FJI,2002,,2023-09-19,8174936814.89547,849891,East Asia & Pacific,Suva,178.399,-18.1149,Upper middle income,Blend
Fiji,FJ,FJI,2003,,2023-09-19,8256686129.47875,858306,East Asia & Pacific,Suva,178.399,-18.1149,Upper middle income,Blend
Finland,FI,FIN,2009,,2023-09-19,238445191238.656,5338871,Europe & Central Asia,Helsinki,24.9525,60.1608,High income,Not classified
Finland,FI,FIN,2008,,2023-09-19,259389456552.985,5313399,Europe & Central Asia,Helsinki,24.9525,60.1608,High income,Not classified
Finland,FI,FIN,2014,,2023-09-19,245641204296.279,5461512,Europe & Central Asia,Helsinki,24.9525,60.1608,High income,Not classified
Finland,FI,FIN,2010,,2023-09-19,246041956444.155,5363352,Europe & Central Asia,Helsinki,24.9525,60.1608,High income,Not classified
Finland,FI,FIN,2012,,2023-09-19,248784129304.398,5413971,Europe & Central Asia,Helsinki,24.9525,60.1608,High income,Not classified
Finland,FI,FIN,2013,,2023-09-19,246540851975.183,5438972,Europe & Central Asia,Helsinki,24.9525,60.1608,High income,Not classified
Finland,FI,FIN,1990,,2023-09-19,164249961948.473,4986431,Europe & Central Asia,Helsinki,24.9525,60.1608,High income,Not classified
Finland,FI,FIN,1991,,2023-09-19,154581670334.278,5013740,Europe & Central Asia,Helsinki,24.9525,60.1608,High income,Not classified
Finland,FI,FIN,2006,,2023-09-19,244419085501.301,5266268,Europe & Central Asia,Helsinki,24.9525,60.1608,High income,Not classified
Finland,FI,FIN,2007,,2023-09-19,257371675330.3,5288720,Europe & Central Asia,Helsinki,24.9525,60.1608,High income,Not classified
Finland,FI,FIN,1995,,2023-09-19,160894392943.522,5107790,Europe & Central Asia,Helsinki,24.9525,60.1608,High income,Not classified
Finland,FI,FIN,1996,,2023-09-19,166794679668.802,5124573,Europe & Central Asia,Helsinki,24.9525,60.1608,High income,Not classified
Finland,FI,FIN,1997,,2023-09-19,177359113841.075,5139835,Europe & Central Asia,Helsinki,24.9525,60.1608,High income,Not classified
Finland,FI,FIN,1998,,2023-09-19,187037920817.751,5153498,Europe & Central Asia,Helsinki,24.9525,60.1608,High income,Not classified
Finland,FI,FIN,1999,,2023-09-19,195229388190.213,5165474,Europe & Central Asia,Helsinki,24.9525,60.1608,High income,Not classified
Finland,FI,FIN,2000,,2023-09-19,206500688395.91,5176209,Europe & Central Asia,Helsinki,24.9525,60.1608,High income,Not classified
Finland,FI,FIN,2001,,2023-09-19,211890395854.072,5188008,Europe & Central Asia,Helsinki,24.9525,60.1608,High income,Not classified
Finland,FI,FIN,2002,,2023-09-19,215507680547.431,5200598,Europe & Central Asia,Helsinki,24.9525,60.1608,High income,Not classified
Finland,FI,FIN,2004,,2023-09-19,228601643583.116,5228172,Europe & Central Asia,Helsinki,24.9525,60.1608,High income,Not classified
Finland,FI,FIN,1960,,2023-09-19,NA,4429634,Europe & Central Asia,Helsinki,24.9525,60.1608,High income,Not classified
Finland,FI,FIN,1961,,2023-09-19,NA,4461005,Europe & Central Asia,Helsinki,24.9525,60.1608,High income,Not classified
Finland,FI,FIN,2005,,2023-09-19,234956427642.283,5246096,Europe & Central Asia,Helsinki,24.9525,60.1608,High income,Not classified
Finland,FI,FIN,1963,,2023-09-19,NA,4523309,Europe & Central Asia,Helsinki,24.9525,60.1608,High income,Not classified
Finland,FI,FIN,1964,,2023-09-19,NA,4548543,Europe & Central Asia,Helsinki,24.9525,60.1608,High income,Not classified
Finland,FI,FIN,1965,,2023-09-19,NA,4563732,Europe & Central Asia,Helsinki,24.9525,60.1608,High income,Not classified
Finland,FI,FIN,1966,,2023-09-19,NA,4580869,Europe & Central Asia,Helsinki,24.9525,60.1608,High income,Not classified
Finland,FI,FIN,1967,,2023-09-19,NA,4605744,Europe & Central Asia,Helsinki,24.9525,60.1608,High income,Not classified
Finland,FI,FIN,2011,,2023-09-19,252310280856.259,5388272,Europe & Central Asia,Helsinki,24.9525,60.1608,High income,Not classified
Finland,FI,FIN,1969,,2023-09-19,NA,4623785,Europe & Central Asia,Helsinki,24.9525,60.1608,High income,Not classified
Finland,FI,FIN,1970,,2023-09-19,NA,4606307,Europe & Central Asia,Helsinki,24.9525,60.1608,High income,Not classified
Finland,FI,FIN,2015,,2023-09-19,246976655331.328,5479531,Europe & Central Asia,Helsinki,24.9525,60.1608,High income,Not classified
Finland,FI,FIN,2003,,2023-09-19,219825989406.17,5213014,Europe & Central Asia,Helsinki,24.9525,60.1608,High income,Not classified
Finland,FI,FIN,1989,,2023-09-19,NA,4964371,Europe & Central Asia,Helsinki,24.9525,60.1608,High income,Not classified
Finland,FI,FIN,1987,,2023-09-19,NA,4932123,Europe & Central Asia,Helsinki,24.9525,60.1608,High income,Not classified
Finland,FI,FIN,1988,,2023-09-19,NA,4946481,Europe & Central Asia,Helsinki,24.9525,60.1608,High income,Not classified
Finland,FI,FIN,1992,,2023-09-19,149488729772.794,5041992,Europe & Central Asia,Helsinki,24.9525,60.1608,High income,Not classified
Finland,FI,FIN,1993,,2023-09-19,148499117326,5066447,Europe & Central Asia,Helsinki,24.9525,60.1608,High income,Not classified
Finland,FI,FIN,1994,,2023-09-19,154384215194.363,5088333,Europe & Central Asia,Helsinki,24.9525,60.1608,High income,Not classified
Finland,FI,FIN,2021,,2023-09-19,269921176264.207,5541017,Europe & Central Asia,Helsinki,24.9525,60.1608,High income,Not classified
Finland,FI,FIN,2022,,2023-09-19,275545726817.77,5556880,Europe & Central Asia,Helsinki,24.9525,60.1608,High income,Not classified
Finland,FI,FIN,1980,,2023-09-19,NA,4779535,Europe & Central Asia,Helsinki,24.9525,60.1608,High income,Not classified
Finland,FI,FIN,1968,,2023-09-19,NA,4626469,Europe & Central Asia,Helsinki,24.9525,60.1608,High income,Not classified
Finland,FI,FIN,1982,,2023-09-19,NA,4826933,Europe & Central Asia,Helsinki,24.9525,60.1608,High income,Not classified
Finland,FI,FIN,1983,,2023-09-19,NA,4855787,Europe & Central Asia,Helsinki,24.9525,60.1608,High income,Not classified
Finland,FI,FIN,1971,,2023-09-19,NA,4612124,Europe & Central Asia,Helsinki,24.9525,60.1608,High income,Not classified
Finland,FI,FIN,1972,,2023-09-19,NA,4639657,Europe & Central Asia,Helsinki,24.9525,60.1608,High income,Not classified
Finland,FI,FIN,2016,,2023-09-19,253920299689.414,5495303,Europe & Central Asia,Helsinki,24.9525,60.1608,High income,Not classified
Finland,FI,FIN,2017,,2023-09-19,262026475788.422,5508214,Europe & Central Asia,Helsinki,24.9525,60.1608,High income,Not classified
Finland,FI,FIN,1962,,2023-09-19,NA,4491443,Europe & Central Asia,Helsinki,24.9525,60.1608,High income,Not classified
Finland,FI,FIN,2019,,2023-09-19,268258580618.648,5521606,Europe & Central Asia,Helsinki,24.9525,60.1608,High income,Not classified
Finland,FI,FIN,2020,,2023-09-19,261941184514.967,5529543,Europe & Central Asia,Helsinki,24.9525,60.1608,High income,Not classified
Finland,FI,FIN,1977,,2023-09-19,NA,4738902,Europe & Central Asia,Helsinki,24.9525,60.1608,High income,Not classified
Finland,FI,FIN,1978,,2023-09-19,NA,4752528,Europe & Central Asia,Helsinki,24.9525,60.1608,High income,Not classified
Finland,FI,FIN,1979,,2023-09-19,NA,4764690,Europe & Central Asia,Helsinki,24.9525,60.1608,High income,Not classified
Finland,FI,FIN,1981,,2023-09-19,NA,4799964,Europe & Central Asia,Helsinki,24.9525,60.1608,High income,Not classified
Finland,FI,FIN,1986,,2023-09-19,NA,4918154,Europe & Central Asia,Helsinki,24.9525,60.1608,High income,Not classified
Finland,FI,FIN,1973,,2023-09-19,NA,4666081,Europe & Central Asia,Helsinki,24.9525,60.1608,High income,Not classified
Finland,FI,FIN,1984,,2023-09-19,NA,4881803,Europe & Central Asia,Helsinki,24.9525,60.1608,High income,Not classified
Finland,FI,FIN,1985,,2023-09-19,NA,4902206,Europe & Central Asia,Helsinki,24.9525,60.1608,High income,Not classified
Finland,FI,FIN,1976,,2023-09-19,NA,4725664,Europe & Central Asia,Helsinki,24.9525,60.1608,High income,Not classified
Finland,FI,FIN,2018,,2023-09-19,265012838732.94,5515525,Europe & Central Asia,Helsinki,24.9525,60.1608,High income,Not classified
Finland,FI,FIN,1975,,2023-09-19,NA,4711440,Europe & Central Asia,Helsinki,24.9525,60.1608,High income,Not classified
Finland,FI,FIN,1974,,2023-09-19,NA,4690574,Europe & Central Asia,Helsinki,24.9525,60.1608,High income,Not classified
Fragile and conflict affected situations,F1,FCS,1977,,2023-09-19,NA,359057264,Aggregates,,,,Aggregates,Aggregates
Fragile and conflict affected situations,F1,FCS,1976,,2023-09-19,NA,350470843,Aggregates,,,,Aggregates,Aggregates
Fragile and conflict affected situations,F1,FCS,1972,,2023-09-19,NA,318912229,Aggregates,,,,Aggregates,Aggregates
Fragile and conflict affected situations,F1,FCS,1973,,2023-09-19,NA,326245504,Aggregates,,,,Aggregates,Aggregates
Fragile and conflict affected situations,F1,FCS,1975,,2023-09-19,NA,341954459,Aggregates,,,,Aggregates,Aggregates
Fragile and conflict affected situations,F1,FCS,1989,,2023-09-19,NA,470589503,Aggregates,,,,Aggregates,Aggregates
Fragile and conflict affected situations,F1,FCS,1990,,2023-09-19,2349935600647.38,483047361,Aggregates,,,,Aggregates,Aggregates
Fragile and conflict affected situations,F1,FCS,1974,,2023-09-19,NA,333958141,Aggregates,,,,Aggregates,Aggregates
Fragile and conflict affected situations,F1,FCS,1979,,2023-09-19,NA,376328233,Aggregates,,,,Aggregates,Aggregates
Fragile and conflict affected situations,F1,FCS,2020,,2023-09-19,4269438878759.43,979763631,Aggregates,,,,Aggregates,Aggregates
Fragile and conflict affected situations,F1,FCS,1980,,2023-09-19,NA,384851768,Aggregates,,,,Aggregates,Aggregates
Fragile and conflict affected situations,F1,FCS,1978,,2023-09-19,NA,367505626,Aggregates,,,,Aggregates,Aggregates
Fragile and conflict affected situations,F1,FCS,1984,,2023-09-19,NA,420442959,Aggregates,,,,Aggregates,Aggregates
Fragile and conflict affected situations,F1,FCS,1985,,2023-09-19,NA,430359853,Aggregates,,,,Aggregates,Aggregates
Fragile and conflict affected situations,F1,FCS,1986,,2023-09-19,NA,440195317,Aggregates,,,,Aggregates,Aggregates
Fragile and conflict affected situations,F1,FCS,1987,,2023-09-19,NA,450167244,Aggregates,,,,Aggregates,Aggregates
