country,iso2c,iso3c,year,status,lastupdated,gini,under_2.15,region,capital,longitude,latitude,income,lending
Europe & Central Asia (IDA & IBRD countries),T7,TEC,1980,,2024-02-21,NA,NA,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia (IDA & IBRD countries),T7,TEC,2021,,2024-02-21,NA,NA,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia (IDA & IBRD countries),T7,TEC,2022,,2024-02-21,NA,NA,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia (IDA & IBRD countries),T7,TEC,1968,,2024-02-21,NA,NA,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia (IDA & IBRD countries),T7,TEC,1996,,2024-02-21,NA,NA,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia (IDA & IBRD countries),T7,TEC,1972,,2024-02-21,NA,NA,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia (IDA & IBRD countries),T7,TEC,2000,,2024-02-21,NA,NA,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia (IDA & IBRD countries),T7,TEC,2001,,2024-02-21,NA,NA,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia (IDA & IBRD countries),T7,TEC,1960,,2024-02-21,NA,NA,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia (IDA & IBRD countries),T7,TEC,1961,,2024-02-21,NA,NA,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia (IDA & IBRD countries),T7,TEC,1962,,2024-02-21,NA,NA,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia (IDA & IBRD countries),T7,TEC,2016,,2024-02-21,NA,NA,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia (IDA & IBRD countries),T7,TEC,2017,,2024-02-21,NA,NA,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia (IDA & IBRD countries),T7,TEC,2018,,2024-02-21,NA,NA,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia (IDA & IBRD countries),T7,TEC,2019,,2024-02-21,NA,NA,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia (IDA & IBRD countries),T7,TEC,1967,,2024-02-21,NA,NA,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia (IDA & IBRD countries),T7,TEC,1982,,2024-02-21,NA,NA,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia (IDA & IBRD countries),T7,TEC,1974,,2024-02-21,NA,NA,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia (IDA & IBRD countries),T7,TEC,1997,,2024-02-21,NA,NA,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia (IDA & IBRD countries),T7,TEC,1998,,2024-02-21,NA,NA,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia (IDA & IBRD countries),T7,TEC,1999,,2024-02-21,NA,NA,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia (IDA & IBRD countries),T7,TEC,1990,,2024-02-21,NA,NA,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia (IDA & IBRD countries),T7,TEC,1975,,2024-02-21,NA,NA,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia (IDA & IBRD countries),T7,TEC,1976,,2024-02-21,NA,NA,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia (IDA & IBRD countries),T7,TEC,2015,,2024-02-21,NA,NA,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia (IDA & IBRD countries),T7,TEC,1995,,2024-02-21,NA,NA,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia (IDA & IBRD countries),T7,TEC,1991,,2024-02-21,NA,NA,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia (IDA & IBRD countries),T7,TEC,1992,,2024-02-21,NA,NA,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia (IDA & IBRD countries),T7,TEC,1981,,2024-02-21,NA,NA,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia (IDA & IBRD countries),T7,TEC,1985,,2024-02-21,NA,NA,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia (IDA & IBRD countries),T7,TEC,1986,,2024-02-21,NA,NA,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia (IDA & IBRD countries),T7,TEC,1987,,2024-02-21,NA,NA,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia (IDA & IBRD countries),T7,TEC,1984,,2024-02-21,NA,NA,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia (IDA & IBRD countries),T7,TEC,1989,,2024-02-21,NA,NA,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia (IDA & IBRD countries),T7,TEC,1994,,2024-02-21,NA,NA,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia (IDA & IBRD countries),T7,TEC,1988,,2024-02-21,NA,NA,Aggregates,,,,Aggregates,Aggregates
Europe & Central Asia (IDA & IBRD countries),T7,TEC,1993,,2024-02-21,NA,NA,Aggregates,,,,Aggregates,Aggregates
European Union,EU,EUU,1987,,2024-02-21,NA,NA,Aggregates,,,,Aggregates,Aggregates
European Union,EU,EUU,1960,,2024-02-21,NA,NA,Aggregates,,,,Aggregates,Aggregates
European Union,EU,EUU,1982,,2024-02-21,NA,NA,Aggregates,,,,Aggregates,Aggregates
European Union,EU,EUU,1983,,2024-02-21,NA,NA,Aggregates,,,,Aggregates,Aggregates
European Union,EU,EUU,1986,,2024-02-21,NA,NA,Aggregates,,,,Aggregates,Aggregates
European Union,EU,EUU,1981,,2024-02-21,NA,NA,Aggregates,,,,Aggregates,Aggregates
European Union,EU,EUU,1985,,2024-02-21,NA,NA,Aggregates,,,,Aggregates,Aggregates
European Union,EU,EUU,2022,,2024-02-21,NA,NA,Aggregates,,,,Aggregates,Aggregates
European Union,EU,EUU,1988,,2024-02-21,NA,NA,Aggregates,,,,Aggregates,Aggregates
European Union,EU,EUU,1989,,2024-02-21,NA,NA,Aggregates,,,,Aggregates,Aggregates
European Union,EU,EUU,1976,,2024-02-21,NA,NA,Aggregates,,,,Aggregates,Aggregates
European Union,EU,EUU,1977,,2024-02-21,NA,NA,Aggregates,,,,Aggregates,Aggregates
European Union,EU,EUU,1978,,2024-02-21,NA,NA,Aggregates,,,,Aggregates,Aggregates
European Union,EU,EUU,1980,,2024-02-21,NA,NA,Aggregates,,,,Aggregates,Aggregates
European Union,EU,EUU,2016,,2024-02-21,NA,NA,Aggregates,,,,Aggregates,Aggregates
European Union,EU,EUU,2017,,2024-02-21,NA,NA,Aggregates,,,,Aggregates,Aggregates
European Union,EU,EUU,2018,,2024-02-21,NA,NA,Aggregates,,,,Aggregates,Aggregates
European Union,EU,EUU,2019,,2024-02-21,NA,NA,Aggregates,,,,Aggregates,Aggregates
European Union,EU,EUU,1984,,2024-02-21,NA,NA,Aggregates,,,,Aggregates,Aggregates
European Union,EU,EUU,1997,,2024-02-21,NA,NA,Aggregates,,,,Aggregates,Aggregates
European Union,EU,EUU,1998,,2024-02-21,NA,NA,Aggregates,,,,Aggregates,Aggregates
European Union,EU,EUU,1973,,2024-02-21,NA,NA,Aggregates,,,,Aggregates,Aggregates
European Union,EU,EUU,1974,,2024-02-21,NA,NA,Aggregates,,,,Aggregates,Aggregates
European Union,EU,EUU,1975,,2024-02-21,NA,NA,Aggregates,,,,Aggregates,Aggregates
European Union,EU,EUU,2014,,2024-02-21,NA,NA,Aggregates,,,,Aggregates,Aggregates
European Union,EU,EUU,1990,,2024-02-21,NA,NA,Aggregates,,,,Aggregates,Aggregates
European Union,EU,EUU,1979,,2024-02-21,NA,NA,Aggregates,,,,Aggregates,Aggregates
European Union,EU,EUU,1993,,2024-02-21,NA,NA,Aggregates,,,,Aggregates,Aggregates
European Union,EU,EUU,1994,,2024-02-21,NA,NA,Aggregates,,,,Aggregates,Aggregates
European Union,EU,EUU,1995,,2024-02-21,NA,NA,Aggregates,,,,Aggregates,Aggregates
European Union,EU,EUU,1996,,2024-02-21,NA,NA,Aggregates,,,,Aggregates,Aggregates
European Union,EU,EUU,1969,,2024-02-21,NA,NA,Aggregates,,,,Aggregates,Aggregates
European Union,EU,EUU,1971,,2024-02-21,NA,NA,Aggregates,,,,Aggregates,Aggregates
European Union,EU,EUU,1972,,2024-02-21,NA,NA,Aggregates,,,,Aggregates,Aggregates
European Union,EU,EUU,2010,,2024-02-21,NA,NA,Aggregates,,,,Aggregates,Aggregates
European Union,EU,EUU,2011,,2024-02-21,NA,NA,Aggregates,,,,Aggregates,Aggregates
European Union,EU,EUU,1961,,2024-02-21,NA,NA,Aggregates,,,,Aggregates,Aggregates
European Union,EU,EUU,1962,,2024-02-21,NA,NA,Aggregates,,,,Aggregates,Aggregates
European Union,EU,EUU,1963,,2024-02-21,NA,NA,Aggregates,,,,Aggregates,Aggregates
European Union,EU,EUU,1964,,2024-02-21,NA,NA,Aggregates,,,,Aggregates,Aggregates
European Union,EU,EUU,2015,,2024-02-21,NA,NA,Aggregates,,,,Aggregates,Aggregates
European Union,EU,EUU,1992,,2024-02-21,NA,NA,Aggregates,,,,Aggregates,Aggregates
European Union,EU,EUU,1967,,2024-02-21,NA,NA,Aggregates,,,,Aggregates,Aggregates
European Union,EU,EUU,1968,,2024-02-21,NA,NA,Aggregates,,,,Aggregates,Aggregates
European Union,EU,EUU,2005,,2024-02-21,NA,NA,Aggregates,,,,Aggregates,Aggregates
European Union,EU,EUU,2020,,2024-02-21,NA,NA,Aggregates,,,,Aggregates,Aggregates
European Union,EU,EUU,2021,,2024-02-21,NA,NA,Aggregates,,,,Aggregates,Aggregates
European Union,EU,EUU,2008,,2024-02-21,NA,NA,Aggregates,,,,Aggregates,Aggregates
European Union,EU,EUU,2000,,2024-02-21,NA,NA,Aggregates,,,,Aggregates,Aggregates
European Union,EU,EUU,2012,,2024-02-21,NA,NA,Aggregates,,,,Aggregates,Aggregates
European Union,EU,EUU,2013,,2024-02-21,NA,NA,Aggregates,,,,Aggregates,Aggregates
European Union,EU,EUU,1999,,2024-02-21,NA,NA,Aggregates,,,,Aggregates,Aggregates
European Union,EU,EUU,2004,,2024-02-21,NA,NA,Aggregates,,,,Aggregates,Aggregates
European Union,EU,EUU,1991,,2024-02-21,NA,NA,Aggregates,,,,Aggregates,Aggregates
European Union,EU,EUU,1966,,2024-02-21,NA,NA,Aggregates,,,,Aggregates,Aggregates
European Union,EU,EUU,2003,,2024-02-21,NA,NA,Aggregates,,,,Aggregates,Aggregates
European Union,EU,EUU,2007,,2024-02-21,NA,NA,Aggregates,,,,Aggregates,Aggregates
European Union,EU,EUU,1970,,2024-02-21,NA,NA,Aggregates,,,,Aggregates,Aggregates
European Union,EU,EUU,2009,,2024-02-21,NA,NA,Aggregates,,,,Aggregates,Aggregates
European Union,EU,EUU,1965,,2024-02-21,NA,NA,Aggregates,,,,Aggregates,Aggregates
European Union,EU,EUU,2002,,2024-02-21,NA,NA,Aggregates,,,,Aggregates,Aggregates
European Union,EU,EUU,2006,,2024-02-21,NA,NA,Aggregates,,,,Aggregates,Aggregates
European Union,EU,EUU,2001,,2024-02-21,NA,NA,Aggregates,,,,Aggregates,Aggregates
Faroe Islands,FO,FRO,2015,,2024-02-21,NA,NA,Europe & Central Asia,Torshavn,-6.91181,61.8926,High income,Not classified
Faroe Islands,FO,FRO,2003,,2024-02-21,NA,NA,Europe & Central Asia,Torshavn,-6.91181,61.8926,High income,Not classified
Faroe Islands,FO,FRO,1961,,2024-02-21,NA,NA,Europe & Central Asia,Torshavn,-6.91181,61.8926,High income,Not classified
Faroe Islands,FO,FRO,2002,,2024-02-21,NA,NA,Europe & Central Asia,Torshavn,-6.91181,61.8926,High income,Not classified
Faroe Islands,FO,FRO,1993,,2024-02-21,NA,NA,Europe & Central Asia,Torshavn,-6.91181,61.8926,High income,Not classified
Faroe Islands,FO,FRO,2004,,2024-02-21,NA,NA,Europe & Central Asia,Torshavn,-6.91181,61.8926,High income,Not classified
Faroe Islands,FO,FRO,1992,,2024-02-21,NA,NA,Europe & Central Asia,Torshavn,-6.91181,61.8926,High income,Not classified
Faroe Islands,FO,FRO,1999,,2024-02-21,NA,NA,Europe & Central Asia,Torshavn,-6.91181,61.8926,High income,Not classified
Faroe Islands,FO,FRO,2000,,2024-02-21,NA,NA,Europe & Central Asia,Torshavn,-6.91181,61.8926,High income,Not classified
Faroe Islands,FO,FRO,1998,,2024-02-21,NA,NA,Europe & Central Asia,Torshavn,-6.91181,61.8926,High income,Not classified
Faroe Islands,FO,FRO,2001,,2024-02-21,NA,NA,Europe & Central Asia,Torshavn,-6.91181,61.8926,High income,Not classified
Faroe Islands,FO,FRO,2018,,2024-02-21,NA,NA,Europe & Central Asia,Torshavn,-6.91181,61.8926,High income,Not classified
Faroe Islands,FO,FRO,2005,,2024-02-21,NA,NA,Europe & Central Asia,Torshavn,-6.91181,61.8926,High income,Not classified
Faroe Islands,FO,FRO,1963,,2024-02-21,NA,NA,Europe & Central Asia,Torshavn,-6.91181,61.8926,High income,Not classified
Faroe Islands,FO,FRO,1964,,2024-02-21,NA,NA,Europe & Central Asia,Torshavn,-6.91181,61.8926,High income,Not classified
Faroe Islands,FO,FRO,2006,,2024-02-21,NA,NA,Europe & Central Asia,Torshavn,-6.91181,61.8926,High income,Not classified
Faroe Islands,FO,FRO,1962,,2024-02-21,NA,NA,Europe & Central Asia,Torshavn,-6.91181,61.8926,High income,Not classified
Faroe Islands,FO,FRO,1997,,2024-02-21,NA,NA,Europe & Central Asia,Torshavn,-6.91181,61.8926,High income,Not classified
Faroe Islands,FO,FRO,1968,,2024-02-21,NA,NA,Europe & Central Asia,Torshavn,-6.91181,61.8926,High income,Not classified
Faroe Islands,FO,FRO,1969,,2024-02-21,NA,NA,Europe & Central Asia,Torshavn,-6.91181,61.8926,High income,Not classified
Faroe Islands,FO,FRO,1970,,2024-02-21,NA,NA,Europe & Central Asia,Torshavn,-6.91181,61.8926,High income,Not classified
Faroe Islands,FO,FRO,1971,,2024-02-21,NA,NA,Europe & Central Asia,Torshavn,-6.91181,61.8926,High income,Not classified
Faroe Islands,FO,FRO,2016,,2024-02-21,NA,NA,Europe & Central Asia,Torshavn,-6.91181,61.8926,High income,Not classified
Faroe Islands,FO,FRO,2017,,2024-02-21,NA,NA,Europe & Central Asia,Torshavn,-6.91181,61.8926,High income,Not classified
Faroe Islands,FO,FRO,1960,,2024-02-21,NA,NA,Europe & Central Asia,Torshavn,-6.91181,61.8926,High income,Not classified
Faroe Islands,FO,FRO,1974,,2024-02-21,NA,NA,Europe & Central Asia,Torshavn,-6.91181,61.8926,High income,Not classified
Faroe Islands,FO,FRO,1975,,2024-02-21,NA,NA,Europe & Central Asia,Torshavn,-6.91181,61.8926,High income,Not classified
Faroe Islands,FO,FRO,1991,,2024-02-21,NA,NA,Europe & Central Asia,Torshavn,-6.91181,61.8926,High income,Not classified
Faroe Islands,FO,FRO,1990,,2024-02-21,NA,NA,Europe & Central Asia,Torshavn,-6.91181,61.8926,High income,Not classified
Faroe Islands,FO,FRO,1965,,2024-02-21,NA,NA,Europe & Central Asia,Torshavn,-6.91181,61.8926,High income,Not classified
Faroe Islands,FO,FRO,1994,,2024-02-21,NA,NA,Europe & Central Asia,Torshavn,-6.91181,61.8926,High income,Not classified
Faroe Islands,FO,FRO,1995,,2024-02-21,NA,NA,Europe & Central Asia,Torshavn,-6.91181,61.8926,High income,Not classified
Faroe Islands,FO,FRO,1996,,2024-02-21,NA,NA,Europe & Central Asia,Torshavn,-6.91181,61.8926,High income,Not classified
Faroe Islands,FO,FRO,2009,,2024-02-21,NA,NA,Europe & Central Asia,Torshavn,-6.91181,61.8926,High income,Not classified
Faroe Islands,FO,FRO,2010,,2024-02-21,NA,NA,Europe & Central Asia,Torshavn,-6.91181,61.8926,High income,Not classified
Faroe Islands,FO,FRO,2011,,2024-02-21,NA,NA,Europe & Central Asia,Torshavn,-6.91181,61.8926,High income,Not classified
Faroe Islands,FO,FRO,1972,,2024-02-21,NA,NA,Europe & Central Asia,Torshavn,-6.91181,61.8926,High income,Not classified
Faroe Islands,FO,FRO,1973,,2024-02-21,NA,NA,Europe & Central Asia,Torshavn,-6.91181,61.8926,High income,Not classified
Faroe Islands,FO,FRO,1987,,2024-02-21,NA,NA,Europe & Central Asia,Torshavn,-6.91181,61.8926,High income,Not classified
Faroe Islands,FO,FRO,1988,,2024-02-21,NA,NA,Europe & Central Asia,Torshavn,-6.91181,61.8926,High income,Not classified
Faroe Islands,FO,FRO,1989,,2024-02-21,NA,NA,Europe & Central Asia,Torshavn,-6.91181,61.8926,High income,Not classified
Faroe Islands,FO,FRO,1976,,2024-02-21,NA,NA,Europe & Central Asia,Torshavn,-6.91181,61.8926,High income,Not classified
Faroe Islands,FO,FRO,1977,,2024-02-21,NA,NA,Europe & Central Asia,Torshavn,-6.91181,61.8926,High income,Not classified
Faroe Islands,FO,FRO,1966,,2024-02-21,NA,NA,Europe & Central Asia,Torshavn,-6.91181,61.8926,High income,Not classified
Faroe Islands,FO,FRO,1967,,2024-02-21,NA,NA,Europe & Central Asia,Torshavn,-6.91181,61.8926,High income,Not classified
Faroe Islands,FO,FRO,2008,,2024-02-21,NA,NA,Europe & Central Asia,Torshavn,-6.91181,61.8926,High income,Not classified
Faroe Islands,FO,FRO,1981,,2024-02-21,NA,NA,Europe & Central Asia,Torshavn,-6.91181,61.8926,High income,Not classified
Faroe Islands,FO,FRO,1982,,2024-02-21,NA,NA,Europe & Central Asia,Torshavn,-6.91181,61.8926,High income,Not classified
Faroe Islands,FO,FRO,1983,,2024-02-21,NA,NA,Europe & Central Asia,Torshavn,-6.91181,61.8926,High income,Not classified
Faroe Islands,FO,FRO,1984,,2024-02-21,NA,NA,Europe & Central Asia,Torshavn,-6.91181,61.8926,High income,Not classified
Faroe Islands,FO,FRO,1986,,2024-02-21,NA,NA,Europe & Central Asia,Torshavn,-6.91181,61.8926,High income,Not classified
Faroe Islands,FO,FRO,2013,,2024-02-21,NA,NA,Europe & Central Asia,Torshavn,-6.91181,61.8926,High income,Not classified
Faroe Islands,FO,FRO,2014,,2024-02-21,NA,NA,Europe & Central Asia,Torshavn,-6.91181,61.8926,High income,Not classified
Faroe Islands,FO,FRO,1979,,2024-02-21,NA,NA,Europe & Central Asia,Torshavn,-6.91181,61.8926,High income,Not classified
Faroe Islands,FO,FRO,2007,,2024-02-21,NA,NA,Europe & Central Asia,Torshavn,-6.91181,61.8926,High income,Not classified
Faroe Islands,FO,FRO,2020,,2024-02-21,NA,NA,Europe & Central Asia,Torshavn,-6.91181,61.8926,High income,Not classified
Faroe Islands,FO,FRO,1978,,2024-02-21,NA,NA,Europe & Central Asia,Torshavn,-6.91181,61.8926,High income,Not classified
Faroe Islands,FO,FRO,2022,,2024-02-21,NA,NA,Europe & Central Asia,Torshavn,-6.91181,61.8926,High income,Not classified
Faroe Islands,FO,FRO,2012,,2024-02-21,NA,NA,Europe & Central Asia,Torshavn,-6.91181,61.8926,High income,Not classified
Faroe Islands,FO,FRO,2021,,2024-02-21,NA,NA,Europe & Central Asia,Torshavn,-6.91181,61.8926,High income,Not classified
Faroe Islands,FO,FRO,1980,,2024-02-21,NA,NA,Europe & Central Asia,Torshavn,-6.91181,61.8926,High income,Not classified
Faroe Islands,FO,FRO,1985,,2024-02-21,NA,NA,Europe & Central Asia,Torshavn,-6.91181,61.8926,High income,Not classified
Faroe Islands,FO,FRO,2019,,2024-02-21,NA,NA,Europe & Central Asia,Torshavn,-6.91181,61.8926,High income,Not classified
Fiji,FJ,FJI,1968,,2024-02-21,NA,NA,East Asia & Pacific,Suva,178.399,-18.1149,Upper middle income,Blend
Fiji,FJ,FJI,1980,,2024-02-21,NA,NA,East Asia & Pacific,Suva,178.399,-18.1149,Upper middle income,Blend
Fiji,FJ,FJI,1976,,2024-02-21,NA,NA,East Asia & Pacific,Suva,178.399,-18.1149,Upper middle income,Blend
Fiji,FJ,FJI,1979,,2024-02-21,NA,NA,East Asia & Pacific,Suva,178.399,-18.1149,Upper middle income,Blend
Fiji,FJ,FJI,2020,,2024-02-21,NA,NA,East Asia & Pacific,Suva,178.399,-18.1149,Upper middle income,Blend
Fiji,FJ,FJI,1969,,2024-02-21,NA,NA,East Asia & Pacific,Suva,178.399,-18.1149,Upper middle income,Blend
Fiji,FJ,FJI,2007,,2024-02-21,NA,NA,East Asia & Pacific,Suva,178.399,-18.1149,Upper middle income,Blend
Fiji,FJ,FJI,1970,,2024-02-21,NA,NA,East Asia & Pacific,Suva,178.399,-18.1149,Upper middle income,Blend
Fiji,FJ,FJI,1981,,2024-02-21,NA,NA,East Asia & Pacific,Suva,178.399,-18.1149,Upper middle income,Blend
Fiji,FJ,FJI,1978,,2024-02-21,NA,NA,East Asia & Pacific,Suva,178.399,-18.1149,Upper middle income,Blend
Fiji,FJ,FJI,1974,,2024-02-21,NA,NA,East Asia & Pacific,Suva,178.399,-18.1149,Upper middle income,Blend
Fiji,FJ,FJI,1975,,2024-02-21,NA,NA,East Asia & Pacific,Suva,178.399,-18.1149,Upper middle income,Blend
Fiji,FJ,FJI,2012,,2024-02-21,NA,NA,East Asia & Pacific,Suva,178.399,-18.1149,Upper middle income,Blend
Fiji,FJ,FJI,2006,,2024-02-21,NA,NA,East Asia & Pacific,Suva,178.399,-18.1149,Upper middle income,Blend
Fiji,FJ,FJI,1977,,2024-02-21,NA,NA,East Asia & Pacific,Suva,178.399,-18.1149,Upper middle income,Blend
Fiji,FJ,FJI,2019,,2024-02-21,30.7,1.3,East Asia & Pacific,Suva,178.399,-18.1149,Upper middle income,Blend
Fiji,FJ,FJI,1988,,2024-02-21,NA,NA,East Asia & Pacific,Suva,178.399,-18.1149,Upper middle income,Blend
Fiji,FJ,FJI,1973,,2024-02-21,NA,NA,East Asia & Pacific,Suva,178.399,-18.1149,Upper middle income,Blend
Fiji,FJ,FJI,2022,,2024-02-21,NA,NA,East Asia & Pacific,Suva,178.399,-18.1149,Upper middle income,Blend
Fiji,FJ,FJI,2005,,2024-02-21,NA,NA,East Asia & Pacific,Suva,178.399,-18.1149,Upper middle income,Blend
Fiji,FJ,FJI,1990,,2024-02-21,NA,NA,East Asia & Pacific,Suva,178.399,-18.1149,Upper middle income,Blend
Fiji,FJ,FJI,2021,,2024-02-21,NA,NA,East Asia & Pacific,Suva,178.399,-18.1149,Upper middle income,Blend
Fiji,FJ,FJI,1972,,2024-02-21,NA,NA,East Asia & Pacific,Suva,178.399,-18.1149,Upper middle income,Blend
Fiji,FJ,FJI,2010,,2024-02-21,NA,NA,East Asia & Pacific,Suva,178.399,-18.1149,Upper middle income,Blend
Fiji,FJ,FJI,2011,,2024-02-21,NA,NA,East Asia & Pacific,Suva,178.399,-18.1149,Upper middle income,Blend
Fiji,FJ,FJI,1987,,2024-02-21,NA,NA,East Asia & Pacific,Suva,178.399,-18.1149,Upper middle income,Blend
Fiji,FJ,FJI,2013,,2024-02-21,36.7,0.4,East Asia & Pacific,Suva,178.399,-18.1149,Upper middle income,Blend
Fiji,FJ,FJI,1963,,2024-02-21,NA,NA,East Asia & Pacific,Suva,178.399,-18.1149,Upper middle income,Blend
Fiji,FJ,FJI,1964,,2024-02-21,NA,NA,East Asia & Pacific,Suva,178.399,-18.1149,Upper middle income,Blend
Fiji,FJ,FJI,1965,,2024-02-21,NA,NA,East Asia & Pacific,Suva,178.399,-18.1149,Upper middle income,Blend
Fiji,FJ,FJI,1966,,2024-02-21,NA,NA,East Asia & Pacific,Suva,178.399,-18.1149,Upper middle income,Blend
Fiji,FJ,FJI,1967,,2024-02-21,NA,NA,East Asia & Pacific,Suva,178.399,-18.1149,Upper middle income,Blend
Fiji,FJ,FJI,2018,,2024-02-21,NA,NA,East Asia & Pacific,Suva,178.399,-18.1149,Upper middle income,Blend
Fiji,FJ,FJI,1986,,2024-02-21,NA,NA,East Asia & Pacific,Suva,178.399,-18.1149,Upper middle income,Blend
Fiji,FJ,FJI,1971,,2024-02-21,NA,NA,East Asia & Pacific,Suva,178.399,-18.1149,Upper middle income,Blend
Fiji,FJ,FJI,1984,,2024-02-21,NA,NA,East Asia & Pacific,Suva,178.399,-18.1149,Upper middle income,Blend
Fiji,FJ,FJI,1985,,2024-02-21,NA,NA,East Asia & Pacific,Suva,178.399,-18.1149,Upper middle income,Blend
Fiji,FJ,FJI,2014,,2024-02-21,NA,NA,East Asia & Pacific,Suva,178.399,-18.1149,Upper middle income,Blend
Fiji,FJ,FJI,1960,,2024-02-21,NA,NA,East Asia & Pacific,Suva,178.399,-18.1149,Upper middle income,Blend
Fiji,FJ,FJI,1961,,2024-02-21,NA,NA,East Asia & Pacific,Suva,178.399,-18.1149,Upper middle income,Blend
Fiji,FJ,FJI,1962,,2024-02-21,NA,NA,East Asia & Pacific,Suva,178.399,-18.1149,Upper middle income,Blend
Fiji,FJ,FJI,1989,,2024-02-21,NA,NA,East Asia & Pacific,Suva,178.399,-18.1149,Upper middle income,Blend
Fiji,FJ,FJI,2015,,2024-02-21,NA,NA,East Asia & Pacific,Suva,178.399,-18.1149,Upper middle income,Blend
Fiji,FJ,FJI,2016,,2024-02-21,NA,NA,East Asia & Pacific,Suva,178.399,-18.1149,Upper middle income,Blend
Fiji,FJ,FJI,2017,,2024-02-21,NA,NA,East Asia & Pacific,Suva,178.399,-18.1149,Upper middle income,Blend
Fiji,FJ,FJI,2009,,2024-02-21,NA,NA,East Asia & Pacific,Suva,178.399,-18.1149,Upper middle income,Blend
Fiji,FJ,FJI,1993,,2024-02-21,NA,NA,East Asia & Pacific,Suva,178.399,-18.1149,Upper middle income,Blend
Fiji,FJ,FJI,1994,,2024-02-21,NA,NA,East Asia & Pacific,Suva,178.399,-18.1149,Upper middle income,Blend
Fiji,FJ,FJI,2008,,2024-02-21,40.4,1,East Asia & Pacific,Suva,178.399,-18.1149,Upper middle income,Blend
Fiji,FJ,FJI,1996,,2024-02-21,NA,NA,East Asia & Pacific,Suva,178.399,-18.1149,Upper middle income,Blend
Fiji,FJ,FJI,2000,,2024-02-21,NA,NA,East Asia & Pacific,Suva,178.399,-18.1149,Upper middle income,Blend
Fiji,FJ,FJI,2001,,2024-02-21,NA,NA,East Asia & Pacific,Suva,178.399,-18.1149,Upper middle income,Blend
Fiji,FJ,FJI,1995,,2024-02-21,NA,NA,East Asia & Pacific,Suva,178.399,-18.1149,Upper middle income,Blend
Fiji,FJ,FJI,2003,,2024-02-21,NA,NA,East Asia & Pacific,Suva,178.399,-18.1149,Upper middle income,Blend
