country,iso2c,iso3c,year,status,lastupdated,female_unemploy,male_unemploy,region,capital,longitude,latitude,income,lending
Croatia,HR,HRV,1972,,2023-12-18,NA,NA,Europe & Central Asia,Zagreb,15.9614,45.8069,High income,IBRD
Croatia,HR,HRV,1960,,2023-12-18,NA,NA,Europe & Central Asia,Zagreb,15.9614,45.8069,High income,IBRD
Croatia,HR,HRV,1987,,2023-12-18,NA,NA,Europe & Central Asia,Zagreb,15.9614,45.8069,High income,IBRD
Croatia,HR,HRV,1989,,2023-12-18,NA,NA,Europe & Central Asia,Zagreb,15.9614,45.8069,High income,IBRD
Croatia,HR,HRV,1990,,2023-12-18,NA,NA,Europe & Central Asia,Zagreb,15.9614,45.8069,High income,IBRD
Croatia,HR,HRV,1991,,2023-12-18,11.169,11.119,Europe & Central Asia,Zagreb,15.9614,45.8069,High income,IBRD
Croatia,HR,HRV,1992,,2023-12-18,11.12,10.936,Europe & Central Asia,Zagreb,15.9614,45.8069,High income,IBRD
Croatia,HR,HRV,1993,,2023-12-18,10.869,10.546,Europe & Central Asia,Zagreb,15.9614,45.8069,High income,IBRD
Croatia,HR,HRV,2004,,2023-12-18,15.284,12.341,Europe & Central Asia,Zagreb,15.9614,45.8069,High income,IBRD
Croatia,HR,HRV,1968,,2023-12-18,NA,NA,Europe & Central Asia,Zagreb,15.9614,45.8069,High income,IBRD
Croatia,HR,HRV,1969,,2023-12-18,NA,NA,Europe & Central Asia,Zagreb,15.9614,45.8069,High income,IBRD
Croatia,HR,HRV,2009,,2023-12-18,10.702,7.914,Europe & Central Asia,Zagreb,15.9614,45.8069,High income,IBRD
Croatia,HR,HRV,2010,,2023-12-18,12.306,11.036,Europe & Central Asia,Zagreb,15.9614,45.8069,High income,IBRD
Croatia,HR,HRV,1971,,2023-12-18,NA,NA,Europe & Central Asia,Zagreb,15.9614,45.8069,High income,IBRD
Croatia,HR,HRV,2012,,2023-12-18,15.979,15.889,Europe & Central Asia,Zagreb,15.9614,45.8069,High income,IBRD
Croatia,HR,HRV,1961,,2023-12-18,NA,NA,Europe & Central Asia,Zagreb,15.9614,45.8069,High income,IBRD
Croatia,HR,HRV,1962,,2023-12-18,NA,NA,Europe & Central Asia,Zagreb,15.9614,45.8069,High income,IBRD
Croatia,HR,HRV,1963,,2023-12-18,NA,NA,Europe & Central Asia,Zagreb,15.9614,45.8069,High income,IBRD
Croatia,HR,HRV,1964,,2023-12-18,NA,NA,Europe & Central Asia,Zagreb,15.9614,45.8069,High income,IBRD
Croatia,HR,HRV,1965,,2023-12-18,NA,NA,Europe & Central Asia,Zagreb,15.9614,45.8069,High income,IBRD
Croatia,HR,HRV,1966,,2023-12-18,NA,NA,Europe & Central Asia,Zagreb,15.9614,45.8069,High income,IBRD
Croatia,HR,HRV,2008,,2023-12-18,10.343,7.035,Europe & Central Asia,Zagreb,15.9614,45.8069,High income,IBRD
Croatia,HR,HRV,2020,,2023-12-18,7.581,7.451,Europe & Central Asia,Zagreb,15.9614,45.8069,High income,IBRD
Croatia,HR,HRV,2021,,2023-12-18,8.023,7.262,Europe & Central Asia,Zagreb,15.9614,45.8069,High income,IBRD
Croatia,HR,HRV,2022,,2023-12-18,7.569,6.045,Europe & Central Asia,Zagreb,15.9614,45.8069,High income,IBRD
Croatia,HR,HRV,1999,,2023-12-18,14.531,12.787,Europe & Central Asia,Zagreb,15.9614,45.8069,High income,IBRD
Croatia,HR,HRV,1996,,2023-12-18,10.111,9.349,Europe & Central Asia,Zagreb,15.9614,45.8069,High income,IBRD
Croatia,HR,HRV,1997,,2023-12-18,10.15,9.368,Europe & Central Asia,Zagreb,15.9614,45.8069,High income,IBRD
Croatia,HR,HRV,2013,,2023-12-18,16.757,17.667,Europe & Central Asia,Zagreb,15.9614,45.8069,High income,IBRD
Croatia,HR,HRV,2003,,2023-12-18,15.639,12.527,Europe & Central Asia,Zagreb,15.9614,45.8069,High income,IBRD
Croatia,HR,HRV,2000,,2023-12-18,17.329,15.037,Europe & Central Asia,Zagreb,15.9614,45.8069,High income,IBRD
Croatia,HR,HRV,1988,,2023-12-18,NA,NA,Europe & Central Asia,Zagreb,15.9614,45.8069,High income,IBRD
Croatia,HR,HRV,2002,,2023-12-18,17.3,13.195,Europe & Central Asia,Zagreb,15.9614,45.8069,High income,IBRD
Croatia,HR,HRV,2007,,2023-12-18,11.34,8.75,Europe & Central Asia,Zagreb,15.9614,45.8069,High income,IBRD
Croatia,HR,HRV,2005,,2023-12-18,13.853,11.571,Europe & Central Asia,Zagreb,15.9614,45.8069,High income,IBRD
Croatia,HR,HRV,2006,,2023-12-18,12.686,9.822,Europe & Central Asia,Zagreb,15.9614,45.8069,High income,IBRD
Croatia,HR,HRV,1998,,2023-12-18,12.084,10.844,Europe & Central Asia,Zagreb,15.9614,45.8069,High income,IBRD
Croatia,HR,HRV,2011,,2023-12-18,13.724,13.644,Europe & Central Asia,Zagreb,15.9614,45.8069,High income,IBRD
Croatia,HR,HRV,2001,,2023-12-18,17.883,14.136,Europe & Central Asia,Zagreb,15.9614,45.8069,High income,IBRD
Cuba,CU,CUB,2012,,2023-12-18,3.615,3.365,Latin America & Caribbean,Havana,-82.3667,23.1333,Upper middle income,Not classified
Cuba,CU,CUB,2004,,2023-12-18,2.208,1.649,Latin America & Caribbean,Havana,-82.3667,23.1333,Upper middle income,Not classified
Cuba,CU,CUB,2005,,2023-12-18,2.209,1.799,Latin America & Caribbean,Havana,-82.3667,23.1333,Upper middle income,Not classified
Cuba,CU,CUB,2013,,2023-12-18,3.55,3.13,Latin America & Caribbean,Havana,-82.3667,23.1333,Upper middle income,Not classified
Cuba,CU,CUB,1995,,2023-12-18,13.531,5.677,Latin America & Caribbean,Havana,-82.3667,23.1333,Upper middle income,Not classified
Cuba,CU,CUB,1996,,2023-12-18,12.712,5.027,Latin America & Caribbean,Havana,-82.3667,23.1333,Upper middle income,Not classified
Cuba,CU,CUB,1998,,2023-12-18,9.584,4.516,Latin America & Caribbean,Havana,-82.3667,23.1333,Upper middle income,Not classified
Cuba,CU,CUB,1999,,2023-12-18,9.856,4.386,Latin America & Caribbean,Havana,-82.3667,23.1333,Upper middle income,Not classified
Cuba,CU,CUB,2000,,2023-12-18,8.407,3.878,Latin America & Caribbean,Havana,-82.3667,23.1333,Upper middle income,Not classified
Cuba,CU,CUB,1973,,2023-12-18,NA,NA,Latin America & Caribbean,Havana,-82.3667,23.1333,Upper middle income,Not classified
Cuba,CU,CUB,2014,,2023-12-18,3.14,2.431,Latin America & Caribbean,Havana,-82.3667,23.1333,Upper middle income,Not classified
Cuba,CU,CUB,2015,,2023-12-18,2.584,2.286,Latin America & Caribbean,Havana,-82.3667,23.1333,Upper middle income,Not classified
Cuba,CU,CUB,2003,,2023-12-18,3.429,1.725,Latin America & Caribbean,Havana,-82.3667,23.1333,Upper middle income,Not classified
Cuba,CU,CUB,1962,,2023-12-18,NA,NA,Latin America & Caribbean,Havana,-82.3667,23.1333,Upper middle income,Not classified
Cuba,CU,CUB,2006,,2023-12-18,2.215,1.726,Latin America & Caribbean,Havana,-82.3667,23.1333,Upper middle income,Not classified
Cuba,CU,CUB,1964,,2023-12-18,NA,NA,Latin America & Caribbean,Havana,-82.3667,23.1333,Upper middle income,Not classified
Cuba,CU,CUB,1965,,2023-12-18,NA,NA,Latin America & Caribbean,Havana,-82.3667,23.1333,Upper middle income,Not classified
Cuba,CU,CUB,1966,,2023-12-18,NA,NA,Latin America & Caribbean,Havana,-82.3667,23.1333,Upper middle income,Not classified
Cuba,CU,CUB,1997,,2023-12-18,11.476,4.864,Latin America & Caribbean,Havana,-82.3667,23.1333,Upper middle income,Not classified
Cuba,CU,CUB,2008,,2023-12-18,1.962,1.344,Latin America & Caribbean,Havana,-82.3667,23.1333,Upper middle income,Not classified
Cuba,CU,CUB,2009,,2023-12-18,1.99,1.47,Latin America & Caribbean,Havana,-82.3667,23.1333,Upper middle income,Not classified
Cuba,CU,CUB,2010,,2023-12-18,2.71,2.37,Latin America & Caribbean,Havana,-82.3667,23.1333,Upper middle income,Not classified
Cuba,CU,CUB,2011,,2023-12-18,3.517,2.976,Latin America & Caribbean,Havana,-82.3667,23.1333,Upper middle income,Not classified
Cuba,CU,CUB,1972,,2023-12-18,NA,NA,Latin America & Caribbean,Havana,-82.3667,23.1333,Upper middle income,Not classified
Cuba,CU,CUB,1974,,2023-12-18,NA,NA,Latin America & Caribbean,Havana,-82.3667,23.1333,Upper middle income,Not classified
Cuba,CU,CUB,1975,,2023-12-18,NA,NA,Latin America & Caribbean,Havana,-82.3667,23.1333,Upper middle income,Not classified
Cuba,CU,CUB,1989,,2023-12-18,NA,NA,Latin America & Caribbean,Havana,-82.3667,23.1333,Upper middle income,Not classified
Cuba,CU,CUB,1963,,2023-12-18,NA,NA,Latin America & Caribbean,Havana,-82.3667,23.1333,Upper middle income,Not classified
Cuba,CU,CUB,1992,,2023-12-18,12.891,5.577,Latin America & Caribbean,Havana,-82.3667,23.1333,Upper middle income,Not classified
Cuba,CU,CUB,1993,,2023-12-18,13.386,5.754,Latin America & Caribbean,Havana,-82.3667,23.1333,Upper middle income,Not classified
Cuba,CU,CUB,1994,,2023-12-18,13.297,5.629,Latin America & Caribbean,Havana,-82.3667,23.1333,Upper middle income,Not classified
Cuba,CU,CUB,1980,,2023-12-18,NA,NA,Latin America & Caribbean,Havana,-82.3667,23.1333,Upper middle income,Not classified
Cuba,CU,CUB,2007,,2023-12-18,1.871,1.741,Latin America & Caribbean,Havana,-82.3667,23.1333,Upper middle income,Not classified
Cuba,CU,CUB,1968,,2023-12-18,NA,NA,Latin America & Caribbean,Havana,-82.3667,23.1333,Upper middle income,Not classified
Cuba,CU,CUB,1969,,2023-12-18,NA,NA,Latin America & Caribbean,Havana,-82.3667,23.1333,Upper middle income,Not classified
Cuba,CU,CUB,1970,,2023-12-18,NA,NA,Latin America & Caribbean,Havana,-82.3667,23.1333,Upper middle income,Not classified
Cuba,CU,CUB,1971,,2023-12-18,NA,NA,Latin America & Caribbean,Havana,-82.3667,23.1333,Upper middle income,Not classified
Cuba,CU,CUB,2001,,2023-12-18,5.803,3.154,Latin America & Caribbean,Havana,-82.3667,23.1333,Upper middle income,Not classified
Cuba,CU,CUB,2002,,2023-12-18,4.662,2.578,Latin America & Caribbean,Havana,-82.3667,23.1333,Upper middle income,Not classified
Cuba,CU,CUB,1960,,2023-12-18,NA,NA,Latin America & Caribbean,Havana,-82.3667,23.1333,Upper middle income,Not classified
Cuba,CU,CUB,1961,,2023-12-18,NA,NA,Latin America & Caribbean,Havana,-82.3667,23.1333,Upper middle income,Not classified
Cuba,CU,CUB,1977,,2023-12-18,NA,NA,Latin America & Caribbean,Havana,-82.3667,23.1333,Upper middle income,Not classified
Cuba,CU,CUB,1978,,2023-12-18,NA,NA,Latin America & Caribbean,Havana,-82.3667,23.1333,Upper middle income,Not classified
Cuba,CU,CUB,1979,,2023-12-18,NA,NA,Latin America & Caribbean,Havana,-82.3667,23.1333,Upper middle income,Not classified
Cuba,CU,CUB,2018,,2023-12-18,1.826,1.623,Latin America & Caribbean,Havana,-82.3667,23.1333,Upper middle income,Not classified
Cuba,CU,CUB,1981,,2023-12-18,NA,NA,Latin America & Caribbean,Havana,-82.3667,23.1333,Upper middle income,Not classified
Cuba,CU,CUB,1982,,2023-12-18,NA,NA,Latin America & Caribbean,Havana,-82.3667,23.1333,Upper middle income,Not classified
Cuba,CU,CUB,1983,,2023-12-18,NA,NA,Latin America & Caribbean,Havana,-82.3667,23.1333,Upper middle income,Not classified
Cuba,CU,CUB,1984,,2023-12-18,NA,NA,Latin America & Caribbean,Havana,-82.3667,23.1333,Upper middle income,Not classified
Cuba,CU,CUB,1985,,2023-12-18,NA,NA,Latin America & Caribbean,Havana,-82.3667,23.1333,Upper middle income,Not classified
Cuba,CU,CUB,1986,,2023-12-18,NA,NA,Latin America & Caribbean,Havana,-82.3667,23.1333,Upper middle income,Not classified
Cuba,CU,CUB,1987,,2023-12-18,NA,NA,Latin America & Caribbean,Havana,-82.3667,23.1333,Upper middle income,Not classified
Cuba,CU,CUB,1988,,2023-12-18,NA,NA,Latin America & Caribbean,Havana,-82.3667,23.1333,Upper middle income,Not classified
Cuba,CU,CUB,1976,,2023-12-18,NA,NA,Latin America & Caribbean,Havana,-82.3667,23.1333,Upper middle income,Not classified
Cuba,CU,CUB,1990,,2023-12-18,NA,NA,Latin America & Caribbean,Havana,-82.3667,23.1333,Upper middle income,Not classified
Cuba,CU,CUB,1991,,2023-12-18,12.509,5.452,Latin America & Caribbean,Havana,-82.3667,23.1333,Upper middle income,Not classified
Cuba,CU,CUB,2017,,2023-12-18,1.637,1.739,Latin America & Caribbean,Havana,-82.3667,23.1333,Upper middle income,Not classified
Cuba,CU,CUB,2022,,2023-12-18,1.515,1.305,Latin America & Caribbean,Havana,-82.3667,23.1333,Upper middle income,Not classified
Cuba,CU,CUB,2019,,2023-12-18,1.2,1.2,Latin America & Caribbean,Havana,-82.3667,23.1333,Upper middle income,Not classified
Cuba,CU,CUB,1967,,2023-12-18,NA,NA,Latin America & Caribbean,Havana,-82.3667,23.1333,Upper middle income,Not classified
Cuba,CU,CUB,2021,,2023-12-18,1.603,1.393,Latin America & Caribbean,Havana,-82.3667,23.1333,Upper middle income,Not classified
Cuba,CU,CUB,2016,,2023-12-18,2.185,1.887,Latin America & Caribbean,Havana,-82.3667,23.1333,Upper middle income,Not classified
Cuba,CU,CUB,2020,,2023-12-18,1.585,1.287,Latin America & Caribbean,Havana,-82.3667,23.1333,Upper middle income,Not classified
Curacao,CW,CUW,1969,,2023-12-18,NA,NA,Latin America & Caribbean,Willemstad,,,High income,Not classified
Curacao,CW,CUW,1974,,2023-12-18,NA,NA,Latin America & Caribbean,Willemstad,,,High income,Not classified
Curacao,CW,CUW,1988,,2023-12-18,NA,NA,Latin America & Caribbean,Willemstad,,,High income,Not classified
Curacao,CW,CUW,1976,,2023-12-18,NA,NA,Latin America & Caribbean,Willemstad,,,High income,Not classified
Curacao,CW,CUW,1965,,2023-12-18,NA,NA,Latin America & Caribbean,Willemstad,,,High income,Not classified
Curacao,CW,CUW,1979,,2023-12-18,NA,NA,Latin America & Caribbean,Willemstad,,,High income,Not classified
Curacao,CW,CUW,1981,,2023-12-18,NA,NA,Latin America & Caribbean,Willemstad,,,High income,Not classified
Curacao,CW,CUW,1982,,2023-12-18,NA,NA,Latin America & Caribbean,Willemstad,,,High income,Not classified
Curacao,CW,CUW,1970,,2023-12-18,NA,NA,Latin America & Caribbean,Willemstad,,,High income,Not classified
Curacao,CW,CUW,1975,,2023-12-18,NA,NA,Latin America & Caribbean,Willemstad,,,High income,Not classified
Curacao,CW,CUW,1972,,2023-12-18,NA,NA,Latin America & Caribbean,Willemstad,,,High income,Not classified
Curacao,CW,CUW,1973,,2023-12-18,NA,NA,Latin America & Caribbean,Willemstad,,,High income,Not classified
Curacao,CW,CUW,2010,,2023-12-18,NA,NA,Latin America & Caribbean,Willemstad,,,High income,Not classified
Curacao,CW,CUW,2011,,2023-12-18,NA,NA,Latin America & Caribbean,Willemstad,,,High income,Not classified
Curacao,CW,CUW,1962,,2023-12-18,NA,NA,Latin America & Caribbean,Willemstad,,,High income,Not classified
Curacao,CW,CUW,1963,,2023-12-18,NA,NA,Latin America & Caribbean,Willemstad,,,High income,Not classified
Curacao,CW,CUW,1977,,2023-12-18,NA,NA,Latin America & Caribbean,Willemstad,,,High income,Not classified
Curacao,CW,CUW,1978,,2023-12-18,NA,NA,Latin America & Caribbean,Willemstad,,,High income,Not classified
Curacao,CW,CUW,1980,,2023-12-18,NA,NA,Latin America & Caribbean,Willemstad,,,High income,Not classified
Curacao,CW,CUW,1967,,2023-12-18,NA,NA,Latin America & Caribbean,Willemstad,,,High income,Not classified
Curacao,CW,CUW,1968,,2023-12-18,NA,NA,Latin America & Caribbean,Willemstad,,,High income,Not classified
Curacao,CW,CUW,2006,,2023-12-18,NA,NA,Latin America & Caribbean,Willemstad,,,High income,Not classified
Curacao,CW,CUW,1971,,2023-12-18,NA,NA,Latin America & Caribbean,Willemstad,,,High income,Not classified
Curacao,CW,CUW,2008,,2023-12-18,NA,NA,Latin America & Caribbean,Willemstad,,,High income,Not classified
Curacao,CW,CUW,2009,,2023-12-18,NA,NA,Latin America & Caribbean,Willemstad,,,High income,Not classified
Curacao,CW,CUW,1986,,2023-12-18,NA,NA,Latin America & Caribbean,Willemstad,,,High income,Not classified
Curacao,CW,CUW,1987,,2023-12-18,NA,NA,Latin America & Caribbean,Willemstad,,,High income,Not classified
Curacao,CW,CUW,1996,,2023-12-18,NA,NA,Latin America & Caribbean,Willemstad,,,High income,Not classified
Curacao,CW,CUW,2012,,2023-12-18,NA,NA,Latin America & Caribbean,Willemstad,,,High income,Not classified
Curacao,CW,CUW,1964,,2023-12-18,NA,NA,Latin America & Caribbean,Willemstad,,,High income,Not classified
Curacao,CW,CUW,2001,,2023-12-18,NA,NA,Latin America & Caribbean,Willemstad,,,High income,Not classified
Curacao,CW,CUW,2017,,2023-12-18,NA,NA,Latin America & Caribbean,Willemstad,,,High income,Not classified
Curacao,CW,CUW,2018,,2023-12-18,NA,NA,Latin America & Caribbean,Willemstad,,,High income,Not classified
Curacao,CW,CUW,2019,,2023-12-18,NA,NA,Latin America & Caribbean,Willemstad,,,High income,Not classified
Curacao,CW,CUW,2020,,2023-12-18,NA,NA,Latin America & Caribbean,Willemstad,,,High income,Not classified
Curacao,CW,CUW,2007,,2023-12-18,NA,NA,Latin America & Caribbean,Willemstad,,,High income,Not classified
Curacao,CW,CUW,1984,,2023-12-18,NA,NA,Latin America & Caribbean,Willemstad,,,High income,Not classified
Curacao,CW,CUW,1985,,2023-12-18,NA,NA,Latin America & Caribbean,Willemstad,,,High income,Not classified
Curacao,CW,CUW,1960,,2023-12-18,NA,NA,Latin America & Caribbean,Willemstad,,,High income,Not classified
Curacao,CW,CUW,1961,,2023-12-18,NA,NA,Latin America & Caribbean,Willemstad,,,High income,Not classified
Curacao,CW,CUW,2002,,2023-12-18,NA,NA,Latin America & Caribbean,Willemstad,,,High income,Not classified
Curacao,CW,CUW,1997,,2023-12-18,NA,NA,Latin America & Caribbean,Willemstad,,,High income,Not classified
Curacao,CW,CUW,2013,,2023-12-18,NA,NA,Latin America & Caribbean,Willemstad,,,High income,Not classified
Curacao,CW,CUW,2014,,2023-12-18,NA,NA,Latin America & Caribbean,Willemstad,,,High income,Not classified
Curacao,CW,CUW,1991,,2023-12-18,NA,NA,Latin America & Caribbean,Willemstad,,,High income,Not classified
Curacao,CW,CUW,1966,,2023-12-18,NA,NA,Latin America & Caribbean,Willemstad,,,High income,Not classified
Curacao,CW,CUW,2004,,2023-12-18,NA,NA,Latin America & Caribbean,Willemstad,,,High income,Not classified
Curacao,CW,CUW,2005,,2023-12-18,NA,NA,Latin America & Caribbean,Willemstad,,,High income,Not classified
Curacao,CW,CUW,1995,,2023-12-18,NA,NA,Latin America & Caribbean,Willemstad,,,High income,Not classified
Curacao,CW,CUW,2021,,2023-12-18,NA,NA,Latin America & Caribbean,Willemstad,,,High income,Not classified
Curacao,CW,CUW,2022,,2023-12-18,NA,NA,Latin America & Caribbean,Willemstad,,,High income,Not classified
Curacao,CW,CUW,1994,,2023-12-18,NA,NA,Latin America & Caribbean,Willemstad,,,High income,Not classified
Curacao,CW,CUW,1999,,2023-12-18,NA,NA,Latin America & Caribbean,Willemstad,,,High income,Not classified
Curacao,CW,CUW,2015,,2023-12-18,NA,NA,Latin America & Caribbean,Willemstad,,,High income,Not classified
Curacao,CW,CUW,2016,,2023-12-18,NA,NA,Latin America & Caribbean,Willemstad,,,High income,Not classified
Curacao,CW,CUW,1998,,2023-12-18,NA,NA,Latin America & Caribbean,Willemstad,,,High income,Not classified
Curacao,CW,CUW,1990,,2023-12-18,NA,NA,Latin America & Caribbean,Willemstad,,,High income,Not classified
Curacao,CW,CUW,1992,,2023-12-18,NA,NA,Latin America & Caribbean,Willemstad,,,High income,Not classified
Curacao,CW,CUW,1989,,2023-12-18,NA,NA,Latin America & Caribbean,Willemstad,,,High income,Not classified
Curacao,CW,CUW,1983,,2023-12-18,NA,NA,Latin America & Caribbean,Willemstad,,,High income,Not classified
Curacao,CW,CUW,2000,,2023-12-18,NA,NA,Latin America & Caribbean,Willemstad,,,High income,Not classified
Curacao,CW,CUW,1993,,2023-12-18,NA,NA,Latin America & Caribbean,Willemstad,,,High income,Not classified
Curacao,CW,CUW,2003,,2023-12-18,NA,NA,Latin America & Caribbean,Willemstad,,,High income,Not classified
Cyprus,CY,CYP,2007,,2023-12-18,4.599,3.404,Europe & Central Asia,Nicosia,33.3736,35.1676,High income,Not classified
Cyprus,CY,CYP,1989,,2023-12-18,NA,NA,Europe & Central Asia,Nicosia,33.3736,35.1676,High income,Not classified
Cyprus,CY,CYP,1993,,2023-12-18,4.196,1.842,Europe & Central Asia,Nicosia,33.3736,35.1676,High income,Not classified
Cyprus,CY,CYP,2009,,2023-12-18,5.471,5.271,Europe & Central Asia,Nicosia,33.3736,35.1676,High income,Not classified
Cyprus,CY,CYP,1965,,2023-12-18,NA,NA,Europe & Central Asia,Nicosia,33.3736,35.1676,High income,Not classified
Cyprus,CY,CYP,2008,,2023-12-18,4.252,3.189,Europe & Central Asia,Nicosia,33.3736,35.1676,High income,Not classified
Cyprus,CY,CYP,2010,,2023-12-18,6.415,6.134,Europe & Central Asia,Nicosia,33.3736,35.1676,High income,Not classified
Cyprus,CY,CYP,1994,,2023-12-18,3.896,1.998,Europe & Central Asia,Nicosia,33.3736,35.1676,High income,Not classified
Cyprus,CY,CYP,1968,,2023-12-18,NA,NA,Europe & Central Asia,Nicosia,33.3736,35.1676,High income,Not classified
Cyprus,CY,CYP,1966,,2023-12-18,NA,NA,Europe & Central Asia,Nicosia,33.3736,35.1676,High income,Not classified
Cyprus,CY,CYP,1999,,2023-12-18,7.862,4.279,Europe & Central Asia,Nicosia,33.3736,35.1676,High income,Not classified
Cyprus,CY,CYP,2000,,2023-12-18,7.487,3.279,Europe & Central Asia,Nicosia,33.3736,35.1676,High income,Not classified
Cyprus,CY,CYP,1990,,2023-12-18,NA,NA,Europe & Central Asia,Nicosia,33.3736,35.1676,High income,Not classified
Cyprus,CY,CYP,1991,,2023-12-18,4.435,2.218,Europe & Central Asia,Nicosia,33.3736,35.1676,High income,Not classified
Cyprus,CY,CYP,1992,,2023-12-18,2.238,2.007,Europe & Central Asia,Nicosia,33.3736,35.1676,High income,Not classified
Cyprus,CY,CYP,2003,,2023-12-18,4.604,3.8,Europe & Central Asia,Nicosia,33.3736,35.1676,High income,Not classified
Cyprus,CY,CYP,2004,,2023-12-18,5.468,3.501,Europe & Central Asia,Nicosia,33.3736,35.1676,High income,Not classified
Cyprus,CY,CYP,2005,,2023-12-18,6.529,4.413,Europe & Central Asia,Nicosia,33.3736,35.1676,High income,Not classified
Cyprus,CY,CYP,2006,,2023-12-18,5.429,3.881,Europe & Central Asia,Nicosia,33.3736,35.1676,High income,Not classified
Cyprus,CY,CYP,1964,,2023-12-18,NA,NA,Europe & Central Asia,Nicosia,33.3736,35.1676,High income,Not classified
Cyprus,CY,CYP,1967,,2023-12-18,NA,NA,Europe & Central Asia,Nicosia,33.3736,35.1676,High income,Not classified
Cyprus,CY,CYP,1981,,2023-12-18,NA,NA,Europe & Central Asia,Nicosia,33.3736,35.1676,High income,Not classified
Cyprus,CY,CYP,1998,,2023-12-18,4.14,2.76,Europe & Central Asia,Nicosia,33.3736,35.1676,High income,Not classified
Cyprus,CY,CYP,1984,,2023-12-18,NA,NA,Europe & Central Asia,Nicosia,33.3736,35.1676,High income,Not classified
Cyprus,CY,CYP,1985,,2023-12-18,NA,NA,Europe & Central Asia,Nicosia,33.3736,35.1676,High income,Not classified
Cyprus,CY,CYP,1986,,2023-12-18,NA,NA,Europe & Central Asia,Nicosia,33.3736,35.1676,High income,Not classified
Cyprus,CY,CYP,1987,,2023-12-18,NA,NA,Europe & Central Asia,Nicosia,33.3736,35.1676,High income,Not classified
Cyprus,CY,CYP,2002,,2023-12-18,4.223,2.633,Europe & Central Asia,Nicosia,33.3736,35.1676,High income,Not classified
Cyprus,CY,CYP,1960,,2023-12-18,NA,NA,Europe & Central Asia,Nicosia,33.3736,35.1676,High income,Not classified
Cyprus,CY,CYP,1961,,2023-12-18,NA,NA,Europe & Central Asia,Nicosia,33.3736,35.1676,High income,Not classified
Cyprus,CY,CYP,1962,,2023-12-18,NA,NA,Europe & Central Asia,Nicosia,33.3736,35.1676,High income,Not classified
Cyprus,CY,CYP,1963,,2023-12-18,NA,NA,Europe & Central Asia,Nicosia,33.3736,35.1676,High income,Not classified
Cyprus,CY,CYP,1978,,2023-12-18,NA,NA,Europe & Central Asia,Nicosia,33.3736,35.1676,High income,Not classified
Cyprus,CY,CYP,1995,,2023-12-18,3.735,1.918,Europe & Central Asia,Nicosia,33.3736,35.1676,High income,Not classified
Cyprus,CY,CYP,1996,,2023-12-18,4.354,2.329,Europe & Central Asia,Nicosia,33.3736,35.1676,High income,Not classified
Cyprus,CY,CYP,1997,,2023-12-18,4.507,2.704,Europe & Central Asia,Nicosia,33.3736,35.1676,High income,Not classified
Cyprus,CY,CYP,1969,,2023-12-18,NA,NA,Europe & Central Asia,Nicosia,33.3736,35.1676,High income,Not classified
Cyprus,CY,CYP,1970,,2023-12-18,NA,NA,Europe & Central Asia,Nicosia,33.3736,35.1676,High income,Not classified
Cyprus,CY,CYP,1971,,2023-12-18,NA,NA,Europe & Central Asia,Nicosia,33.3736,35.1676,High income,Not classified
