country,iso2c,iso3c,year,status,lastupdated,refugee_asylum,refugee_origin,oda_gni,oda_usd,oda_gov,military_usd,military_gov,arms_imports,arms_exports,region,capital,longitude,latitude,income,lending
Bermuda,BM,BMU,1984,,2023-12-18,NA,NA,NA,79999.9982118607,NA,NA,NA,NA,NA,North America,Hamilton,-64.706,32.3293,High income,Not classified
Bermuda,BM,BMU,1985,,2023-12-18,NA,NA,NA,939999.997615814,NA,NA,NA,NA,NA,North America,Hamilton,-64.706,32.3293,High income,Not classified
Bermuda,BM,BMU,1986,,2023-12-18,NA,NA,NA,90000.0035762787,NA,NA,NA,NA,NA,North America,Hamilton,-64.706,32.3293,High income,Not classified
Bermuda,BM,BMU,1961,,2023-12-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,North America,Hamilton,-64.706,32.3293,High income,Not classified
Bermuda,BM,BMU,1962,,2023-12-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,North America,Hamilton,-64.706,32.3293,High income,Not classified
Bermuda,BM,BMU,1963,,2023-12-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,North America,Hamilton,-64.706,32.3293,High income,Not classified
Bermuda,BM,BMU,1990,,2023-12-18,NA,NA,NA,42189998.626709,NA,NA,NA,NA,NA,North America,Hamilton,-64.706,32.3293,High income,Not classified
Bermuda,BM,BMU,1991,,2023-12-18,NA,NA,NA,-4719999.79019165,NA,NA,NA,NA,NA,North America,Hamilton,-64.706,32.3293,High income,Not classified
Bermuda,BM,BMU,1994,,2023-12-18,NA,NA,NA,-12479999.5422363,NA,NA,NA,NA,NA,North America,Hamilton,-64.706,32.3293,High income,Not classified
Bermuda,BM,BMU,1995,,2023-12-18,NA,NA,NA,-2079999.92370605,NA,NA,NA,NA,NA,North America,Hamilton,-64.706,32.3293,High income,Not classified
Bermuda,BM,BMU,1996,,2023-12-18,NA,NA,NA,-4070000.17166138,NA,NA,NA,NA,NA,North America,Hamilton,-64.706,32.3293,High income,Not classified
Bermuda,BM,BMU,1969,,2023-12-18,NA,NA,NA,9999.99977648258,NA,NA,NA,NA,NA,North America,Hamilton,-64.706,32.3293,High income,Not classified
Bermuda,BM,BMU,1970,,2023-12-18,NA,NA,NA,9999.99977648258,NA,NA,NA,NA,NA,North America,Hamilton,-64.706,32.3293,High income,Not classified
Bermuda,BM,BMU,1971,,2023-12-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,North America,Hamilton,-64.706,32.3293,High income,Not classified
Bermuda,BM,BMU,1972,,2023-12-18,NA,NA,NA,9999.99977648258,NA,NA,NA,NA,NA,North America,Hamilton,-64.706,32.3293,High income,Not classified
Bermuda,BM,BMU,2013,,2023-12-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,North America,Hamilton,-64.706,32.3293,High income,Not classified
Bermuda,BM,BMU,2014,,2023-12-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,North America,Hamilton,-64.706,32.3293,High income,Not classified
Bermuda,BM,BMU,2015,,2023-12-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,North America,Hamilton,-64.706,32.3293,High income,Not classified
Bermuda,BM,BMU,2001,,2023-12-18,NA,NA,NA,19999.9995529652,NA,NA,NA,NA,NA,North America,Hamilton,-64.706,32.3293,High income,Not classified
Bermuda,BM,BMU,1964,,2023-12-18,NA,NA,NA,9999.99977648258,NA,NA,NA,NA,NA,North America,Hamilton,-64.706,32.3293,High income,Not classified
Bermuda,BM,BMU,1965,,2023-12-18,NA,NA,NA,50000.0007450581,NA,NA,NA,NA,NA,North America,Hamilton,-64.706,32.3293,High income,Not classified
Bermuda,BM,BMU,1966,,2023-12-18,NA,NA,NA,59999.9986588955,NA,NA,NA,NA,NA,North America,Hamilton,-64.706,32.3293,High income,Not classified
Bermuda,BM,BMU,1967,,2023-12-18,NA,NA,NA,59999.9986588955,NA,NA,NA,NA,NA,North America,Hamilton,-64.706,32.3293,High income,Not classified
Bermuda,BM,BMU,1968,,2023-12-18,NA,NA,NA,39999.9991059303,NA,NA,NA,NA,NA,North America,Hamilton,-64.706,32.3293,High income,Not classified
Bermuda,BM,BMU,2007,,2023-12-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,North America,Hamilton,-64.706,32.3293,High income,Not classified
Bermuda,BM,BMU,2008,,2023-12-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,North America,Hamilton,-64.706,32.3293,High income,Not classified
Bermuda,BM,BMU,2009,,2023-12-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,North America,Hamilton,-64.706,32.3293,High income,Not classified
Bermuda,BM,BMU,2010,,2023-12-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,North America,Hamilton,-64.706,32.3293,High income,Not classified
Bermuda,BM,BMU,2011,,2023-12-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,North America,Hamilton,-64.706,32.3293,High income,Not classified
Bermuda,BM,BMU,2012,,2023-12-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,North America,Hamilton,-64.706,32.3293,High income,Not classified
Bermuda,BM,BMU,2019,,2023-12-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,North America,Hamilton,-64.706,32.3293,High income,Not classified
Bermuda,BM,BMU,2005,,2023-12-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,North America,Hamilton,-64.706,32.3293,High income,Not classified
Bermuda,BM,BMU,2017,,2023-12-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,North America,Hamilton,-64.706,32.3293,High income,Not classified
Bermuda,BM,BMU,2018,,2023-12-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,North America,Hamilton,-64.706,32.3293,High income,Not classified
Bermuda,BM,BMU,2003,,2023-12-18,NA,NA,NA,29999.9993294477,NA,NA,NA,NA,NA,North America,Hamilton,-64.706,32.3293,High income,Not classified
Bermuda,BM,BMU,2004,,2023-12-18,NA,NA,NA,90000.0035762787,NA,NA,NA,NA,NA,North America,Hamilton,-64.706,32.3293,High income,Not classified
Bermuda,BM,BMU,1992,,2023-12-18,NA,NA,NA,-5000000,NA,NA,NA,NA,NA,North America,Hamilton,-64.706,32.3293,High income,Not classified
Bermuda,BM,BMU,2002,,2023-12-18,NA,NA,NA,19999.9995529652,NA,NA,NA,NA,NA,North America,Hamilton,-64.706,32.3293,High income,Not classified
Bermuda,BM,BMU,2006,,2023-12-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,North America,Hamilton,-64.706,32.3293,High income,Not classified
Bhutan,BT,BTN,2009,,2023-12-18,NA,89064,8.56569161054541,101370002.746582,34.417000235947,NA,NA,NA,NA,South Asia,Thimphu,89.6177,27.5768,Lower middle income,IDA
Bhutan,BT,BTN,2010,,2023-12-18,NA,75062,6.66022834577029,97239997.8637695,28.2581126888044,NA,NA,NA,NA,South Asia,Thimphu,89.6177,27.5768,Lower middle income,IDA
Bhutan,BT,BTN,2018,,2023-12-18,NA,7100,4.56679131194444,107919998.168945,21.5476146900294,NA,NA,NA,NA,South Asia,Thimphu,89.6177,27.5768,Lower middle income,IDA
Bhutan,BT,BTN,2016,,2023-12-18,NA,11757,2.61466367909764,51599998.4741211,12.4261850734819,NA,NA,1000000,NA,South Asia,Thimphu,89.6177,27.5768,Lower middle income,IDA
Bhutan,BT,BTN,2017,,2023-12-18,NA,7954,4.98374086445278,118540000.915527,25.9610819460481,NA,NA,NA,NA,South Asia,Thimphu,89.6177,27.5768,Lower middle income,IDA
Bhutan,BT,BTN,1996,,2023-12-18,NA,106820,21.2879681557198,57099998.4741211,77.328929989041,NA,NA,NA,NA,South Asia,Thimphu,89.6177,27.5768,Lower middle income,IDA
Bhutan,BT,BTN,2004,,2023-12-18,NA,105259,10.8205922856058,72129997.253418,60.4275499287352,NA,NA,0,NA,South Asia,Thimphu,89.6177,27.5768,Lower middle income,IDA
Bhutan,BT,BTN,2008,,2023-12-18,NA,104960,6.61925250253545,79019996.6430664,27.8305467103607,NA,NA,NA,NA,South Asia,Thimphu,89.6177,27.5768,Lower middle income,IDA
Bhutan,BT,BTN,1966,,2023-12-18,3000,NA,NA,50000.0007450581,NA,NA,NA,NA,NA,South Asia,Thimphu,89.6177,27.5768,Lower middle income,IDA
Bhutan,BT,BTN,2001,,2023-12-18,NA,110844,11.8397611438967,54610000.6103516,56.791336389569,NA,NA,NA,NA,South Asia,Thimphu,89.6177,27.5768,Lower middle income,IDA
Bhutan,BT,BTN,2019,,2023-12-18,NA,6839,7.12930235184285,178669998.168945,39.2712067991877,NA,NA,NA,NA,South Asia,Thimphu,89.6177,27.5768,Lower middle income,IDA
Bhutan,BT,BTN,2003,,2023-12-18,NA,103977,12.344860110968,72860000.6103516,63.165891387275,NA,NA,NA,NA,South Asia,Thimphu,89.6177,27.5768,Lower middle income,IDA
Bhutan,BT,BTN,1960,,2023-12-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,South Asia,Thimphu,89.6177,27.5768,Lower middle income,IDA
Bhutan,BT,BTN,1961,,2023-12-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,South Asia,Thimphu,89.6177,27.5768,Lower middle income,IDA
Bhutan,BT,BTN,2005,,2023-12-18,NA,106539,10.0296708435108,78769996.6430664,48.6916303316901,NA,NA,NA,NA,South Asia,Thimphu,89.6177,27.5768,Lower middle income,IDA
Bhutan,BT,BTN,2006,,2023-12-18,NA,108069,10.6055065019408,92419998.1689453,53.3467733668366,NA,NA,NA,NA,South Asia,Thimphu,89.6177,27.5768,Lower middle income,IDA
Bhutan,BT,BTN,2007,,2023-12-18,NA,110593,8.30781928493963,95639999.3896484,43.4943542628387,NA,NA,NA,NA,South Asia,Thimphu,89.6177,27.5768,Lower middle income,IDA
Bhutan,BT,BTN,1980,,2023-12-18,NA,NA,7.80754814519589,8060000.4196167,NA,NA,NA,NA,NA,South Asia,Thimphu,89.6177,27.5768,Lower middle income,IDA
Bhutan,BT,BTN,1967,,2023-12-18,NA,NA,NA,9999.99977648258,NA,NA,NA,NA,NA,South Asia,Thimphu,89.6177,27.5768,Lower middle income,IDA
Bhutan,BT,BTN,1968,,2023-12-18,NA,NA,NA,140000.000596046,NA,NA,NA,1000000,NA,South Asia,Thimphu,89.6177,27.5768,Lower middle income,IDA
Bhutan,BT,BTN,1969,,2023-12-18,NA,NA,NA,100000.001490116,NA,NA,NA,NA,NA,South Asia,Thimphu,89.6177,27.5768,Lower middle income,IDA
Bhutan,BT,BTN,1970,,2023-12-18,NA,NA,NA,209999.993443489,NA,NA,NA,NA,NA,South Asia,Thimphu,89.6177,27.5768,Lower middle income,IDA
Bhutan,BT,BTN,2011,,2023-12-18,NA,57980,7.13384892645926,118650001.525879,29.8203941785524,NA,NA,NA,NA,South Asia,Thimphu,89.6177,27.5768,Lower middle income,IDA
Bhutan,BT,BTN,2002,,2023-12-18,NA,112524,11.7042929425666,60020000.4577637,60.442058827849,NA,NA,NA,NA,South Asia,Thimphu,89.6177,27.5768,Lower middle income,IDA
Bhutan,BT,BTN,2013,,2023-12-18,NA,31556,8.37835359176227,136800003.051758,37.766759258856,NA,NA,NA,NA,South Asia,Thimphu,89.6177,27.5768,Lower middle income,IDA
Bhutan,BT,BTN,2014,,2023-12-18,NA,23633,7.37204395265357,130639999.389648,36.7154199985972,NA,NA,NA,NA,South Asia,Thimphu,89.6177,27.5768,Lower middle income,IDA
Bhutan,BT,BTN,2015,,2023-12-18,NA,17709,5.22779915024125,97279998.7792969,24.8248583561191,NA,NA,1000000,NA,South Asia,Thimphu,89.6177,27.5768,Lower middle income,IDA
Bhutan,BT,BTN,1976,,2023-12-18,NA,NA,NA,3220000.02861023,NA,NA,NA,NA,NA,South Asia,Thimphu,89.6177,27.5768,Lower middle income,IDA
Bhutan,BT,BTN,1977,,2023-12-18,NA,NA,NA,2900000.09536743,NA,NA,NA,NA,NA,South Asia,Thimphu,89.6177,27.5768,Lower middle income,IDA
Bhutan,BT,BTN,1979,,2023-12-18,NA,NA,NA,4960000.03814697,NA,NA,NA,NA,NA,South Asia,Thimphu,89.6177,27.5768,Lower middle income,IDA
Bhutan,BT,BTN,1993,,2023-12-18,NA,85334,30.5805578734896,61740001.6784668,148.007539250156,NA,NA,NA,NA,South Asia,Thimphu,89.6177,27.5768,Lower middle income,IDA
Bhutan,BT,BTN,1994,,2023-12-18,NA,103270,30.3333994295904,72419998.1689453,137.41072501923,NA,NA,NA,NA,South Asia,Thimphu,89.6177,27.5768,Lower middle income,IDA
Bhutan,BT,BTN,1995,,2023-12-18,NA,104746,27.4277225932297,69459999.0844727,113.693641852109,NA,NA,NA,NA,South Asia,Thimphu,89.6177,27.5768,Lower middle income,IDA
Bhutan,BT,BTN,1997,,2023-12-18,NA,108702,18.4968821912265,59340000.1525879,82.6333702795938,NA,NA,NA,NA,South Asia,Thimphu,89.6177,27.5768,Lower middle income,IDA
Bhutan,BT,BTN,1998,,2023-12-18,NA,105690,17.0730261557246,52439998.626709,80.8837773435097,NA,NA,NA,NA,South Asia,Thimphu,89.6177,27.5768,Lower middle income,IDA
Bhutan,BT,BTN,1999,,2023-12-18,NA,107619,20.0240574088584,65620002.746582,86.5434449431864,NA,NA,NA,NA,South Asia,Thimphu,89.6177,27.5768,Lower middle income,IDA
Bhutan,BT,BTN,2000,,2023-12-18,NA,108943,11.1097170229373,47099998.4741211,55.9025360339246,NA,NA,NA,NA,South Asia,Thimphu,89.6177,27.5768,Lower middle income,IDA
Bhutan,BT,BTN,2012,,2023-12-18,NA,41582,9.86170075395029,161649993.896484,43.3741710715299,NA,NA,NA,NA,South Asia,Thimphu,89.6177,27.5768,Lower middle income,IDA
Bhutan,BT,BTN,1973,,2023-12-18,NA,NA,NA,519999.980926514,NA,NA,NA,NA,NA,South Asia,Thimphu,89.6177,27.5768,Lower middle income,IDA
Bhutan,BT,BTN,1974,,2023-12-18,NA,NA,NA,610000.014305115,NA,NA,NA,NA,NA,South Asia,Thimphu,89.6177,27.5768,Lower middle income,IDA
Bhutan,BT,BTN,1975,,2023-12-18,NA,NA,NA,2099999.90463257,NA,NA,NA,NA,NA,South Asia,Thimphu,89.6177,27.5768,Lower middle income,IDA
Bhutan,BT,BTN,1962,,2023-12-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,South Asia,Thimphu,89.6177,27.5768,Lower middle income,IDA
Bhutan,BT,BTN,1963,,2023-12-18,NA,NA,NA,9999.99977648258,NA,NA,NA,NA,NA,South Asia,Thimphu,89.6177,27.5768,Lower middle income,IDA
Bhutan,BT,BTN,1964,,2023-12-18,NA,NA,NA,9999.99977648258,NA,NA,NA,NA,NA,South Asia,Thimphu,89.6177,27.5768,Lower middle income,IDA
Bhutan,BT,BTN,1965,,2023-12-18,NA,NA,NA,159999.996423721,NA,NA,NA,NA,NA,South Asia,Thimphu,89.6177,27.5768,Lower middle income,IDA
Bhutan,BT,BTN,1981,,2023-12-18,NA,NA,8.93306087404405,9649999.61853027,NA,NA,NA,NA,NA,South Asia,Thimphu,89.6177,27.5768,Lower middle income,IDA
Bhutan,BT,BTN,1982,,2023-12-18,NA,NA,10.4723209508729,11250000,49.9390774647887,NA,NA,NA,NA,South Asia,Thimphu,89.6177,27.5768,Lower middle income,IDA
Bhutan,BT,BTN,1983,,2023-12-18,NA,NA,11.0900976650987,12369999.8855591,54.5278773916513,NA,NA,NA,NA,South Asia,Thimphu,89.6177,27.5768,Lower middle income,IDA
Bhutan,BT,BTN,1984,,2023-12-18,NA,NA,13.2310389313983,16709999.0844727,61.8263599893341,NA,NA,NA,NA,South Asia,Thimphu,89.6177,27.5768,Lower middle income,IDA
Bhutan,BT,BTN,1971,,2023-12-18,NA,NA,NA,140000.000596046,NA,NA,NA,NA,NA,South Asia,Thimphu,89.6177,27.5768,Lower middle income,IDA
Bhutan,BT,BTN,1986,,2023-12-18,NA,NA,23.5863329230343,36639999.3896484,109.337651070269,NA,NA,NA,NA,South Asia,Thimphu,89.6177,27.5768,Lower middle income,IDA
Bhutan,BT,BTN,1987,,2023-12-18,NA,NA,17.2939186560713,36560001.373291,NA,NA,NA,NA,NA,South Asia,Thimphu,89.6177,27.5768,Lower middle income,IDA
Bhutan,BT,BTN,1988,,2023-12-18,NA,NA,14.5909719267821,35900001.5258789,59.6422706142752,NA,NA,NA,NA,South Asia,Thimphu,89.6177,27.5768,Lower middle income,IDA
Bhutan,BT,BTN,1989,,2023-12-18,NA,NA,14.7345996842675,37090000.1525879,65.6632621359318,NA,NA,NA,NA,South Asia,Thimphu,89.6177,27.5768,Lower middle income,IDA
Bhutan,BT,BTN,1990,,2023-12-18,NA,NA,15.4012246099424,41450000.7629395,67.2338141371617,NA,NA,NA,NA,South Asia,Thimphu,89.6177,27.5768,Lower middle income,IDA
Bhutan,BT,BTN,1991,,2023-12-18,NA,9504,25.3136900667645,55360000.6103516,112.684248166194,NA,NA,NA,NA,South Asia,Thimphu,89.6177,27.5768,Lower middle income,IDA
Bhutan,BT,BTN,1978,,2023-12-18,NA,NA,NA,3119999.88555908,NA,NA,NA,NA,NA,South Asia,Thimphu,89.6177,27.5768,Lower middle income,IDA
Bhutan,BT,BTN,2022,,2023-12-18,NA,6697,NA,NA,NA,NA,NA,NA,NA,South Asia,Thimphu,89.6177,27.5768,Lower middle income,IDA
Bhutan,BT,BTN,1985,,2023-12-18,NA,NA,16.0438521780644,20649999.6185303,57.85157027898,NA,NA,NA,NA,South Asia,Thimphu,89.6177,27.5768,Lower middle income,IDA
Bhutan,BT,BTN,2020,,2023-12-18,NA,6741,8.74565395640196,202440002.441406,34.2134757010947,NA,NA,NA,NA,South Asia,Thimphu,89.6177,27.5768,Lower middle income,IDA
Bhutan,BT,BTN,2021,,2023-12-18,NA,6702,4.85862263857733,126879997.253418,NA,NA,NA,4000000,NA,South Asia,Thimphu,89.6177,27.5768,Lower middle income,IDA
Bhutan,BT,BTN,1992,,2023-12-18,NA,75442,24.9724483443258,52919998.1689453,115.951044458752,NA,NA,NA,NA,South Asia,Thimphu,89.6177,27.5768,Lower middle income,IDA
Bhutan,BT,BTN,1972,,2023-12-18,NA,NA,NA,189999.997615814,NA,NA,NA,NA,NA,South Asia,Thimphu,89.6177,27.5768,Lower middle income,IDA
Bolivia,BO,BOL,1983,,2023-12-18,NA,NA,3.02954741703799,153070007.324219,NA,89973482.5986752,NA,NA,NA,Latin America & Caribbean,La Paz,-66.1936,-13.9908,Lower middle income,IBRD
Bolivia,BO,BOL,1975,,2023-12-18,NA,90,NA,47400001.5258789,NA,58304466.4174311,NA,17000000,NA,Latin America & Caribbean,La Paz,-66.1936,-13.9908,Lower middle income,IBRD
Bolivia,BO,BOL,1994,,2023-12-18,734,177,9.29687425390313,539099975.585938,47.4976756076962,134595240.362557,8.40746248479113,9000000,NA,Latin America & Caribbean,La Paz,-66.1936,-13.9908,Lower middle income,IBRD
Bolivia,BO,BOL,1978,,2023-12-18,500,NA,3.15182362822942,114919998.168945,NA,97672439.468517,NA,11000000,NA,Latin America & Caribbean,La Paz,-66.1936,-13.9908,Lower middle income,IBRD
Bolivia,BO,BOL,1992,,2023-12-18,491,28,12.0615067496422,656890014.648438,66.273781569708,141441910.309395,9.92439287641662,25000000,NA,Latin America & Caribbean,La Paz,-66.1936,-13.9908,Lower middle income,IBRD
Bolivia,BO,BOL,1993,,2023-12-18,669,40,9.88677570475624,546619995.117188,46.7763417394194,109897117.990753,7.05054151624549,16000000,NA,Latin America & Caribbean,La Paz,-66.1936,-13.9908,Lower middle income,IBRD
Bolivia,BO,BOL,1977,,2023-12-18,NA,NA,2.15597088812847,68169998.1689453,NA,73254329.6013878,NA,1000000,NA,Latin America & Caribbean,La Paz,-66.1936,-13.9908,Lower middle income,IBRD
Bolivia,BO,BOL,1969,,2023-12-18,NA,NA,NA,33270000.4577637,NA,12254609.230472,NA,1000000,NA,Latin America & Caribbean,La Paz,-66.1936,-13.9908,Lower middle income,IBRD
Bolivia,BO,BOL,1970,,2023-12-18,NA,1400,NA,29780000.6866455,NA,16787135.9321534,NA,2000000,NA,Latin America & Caribbean,La Paz,-66.1936,-13.9908,Lower middle income,IBRD
Bolivia,BO,BOL,1984,,2023-12-18,NA,NA,2.27320275390729,130809997.558594,NA,144680785.749052,NA,NA,NA,Latin America & Caribbean,La Paz,-66.1936,-13.9908,Lower middle income,IBRD
Bolivia,BO,BOL,1985,,2023-12-18,170,NA,3.18121484919774,159199996.948242,NA,131208000.213663,NA,18000000,NA,Latin America & Caribbean,La Paz,-66.1936,-13.9908,Lower middle income,IBRD
Bolivia,BO,BOL,1986,,2023-12-18,120,NA,6.88467976030437,251279998.779297,53.0131288577234,92869207.2219058,NA,15000000,NA,Latin America & Caribbean,La Paz,-66.1936,-13.9908,Lower middle income,IBRD
Bolivia,BO,BOL,1973,,2023-12-18,700,NA,NA,24090000.1525879,NA,21129139.9666588,NA,16000000,NA,Latin America & Caribbean,La Paz,-66.1936,-13.9908,Lower middle income,IBRD
Bolivia,BO,BOL,1974,,2023-12-18,700,1650,NA,54000000,NA,39766636.0693248,NA,23000000,NA,Latin America & Caribbean,La Paz,-66.1936,-13.9908,Lower middle income,IBRD
Bolivia,BO,BOL,1976,,2023-12-18,NA,60,2.03010227123004,54849998.4741211,NA,66776055.5550065,NA,16000000,NA,Latin America & Caribbean,La Paz,-66.1936,-13.9908,Lower middle income,IBRD
Bolivia,BO,BOL,2012,,2023-12-18,717,616,2.59954532996195,661719970.703125,NA,499873229.567294,5.12124188816404,12000000,NA,Latin America & Caribbean,La Paz,-66.1936,-13.9908,Lower middle income,IBRD
Bolivia,BO,BOL,2013,,2023-12-18,734,594,2.44264936446142,702299987.792969,NA,564512107.577424,4.7910519336756,1000000,NA,Latin America & Caribbean,La Paz,-66.1936,-13.9908,Lower middle income,IBRD
Bolivia,BO,BOL,2014,,2023-12-18,751,594,2.15526575800458,674559997.558594,NA,625909654.613603,4.38524512900119,46000000,NA,Latin America & Caribbean,La Paz,-66.1936,-13.9908,Lower middle income,IBRD
Bolivia,BO,BOL,1979,,2023-12-18,500,NA,2.85765584341488,123580001.831055,NA,119737096.068101,NA,52000000,NA,Latin America & Caribbean,La Paz,-66.1936,-13.9908,Lower middle income,IBRD
Bolivia,BO,BOL,1980,,2023-12-18,500,170,3.29846010365529,137940002.441406,NA,159008134.942347,NA,39000000,NA,Latin America & Caribbean,La Paz,-66.1936,-13.9908,Lower middle income,IBRD
Bolivia,BO,BOL,1981,,2023-12-18,500,100,2.31222356598222,124970001.220703,NA,238715537.624444,NA,28000000,NA,Latin America & Caribbean,La Paz,-66.1936,-13.9908,Lower middle income,IBRD
Bolivia,BO,BOL,1982,,2023-12-18,NA,270,2.11284315089837,109500000,NA,123726843.539984,NA,2000000,NA,Latin America & Caribbean,La Paz,-66.1936,-13.9908,Lower middle income,IBRD
Bolivia,BO,BOL,1971,,2023-12-18,NA,2930,NA,32020000.4577637,NA,15863843.4558849,NA,2000000,NA,Latin America & Caribbean,La Paz,-66.1936,-13.9908,Lower middle income,IBRD
Bolivia,BO,BOL,2009,,2023-12-18,664,570,3.67024628866875,611690002.441406,NA,305420456.957265,4.91732399394523,5000000,NA,Latin America & Caribbean,La Paz,-66.1936,-13.9908,Lower middle income,IBRD
Bolivia,BO,BOL,1972,,2023-12-18,700,1730,NA,47720001.2207031,NA,20700640.9421659,NA,12000000,NA,Latin America & Caribbean,La Paz,-66.1936,-13.9908,Lower middle income,IBRD
Bolivia,BO,BOL,1960,,2023-12-18,NA,NA,NA,13319999.6948242,NA,NA,NA,6000000,NA,Latin America & Caribbean,La Paz,-66.1936,-13.9908,Lower middle income,IBRD
Bolivia,BO,BOL,1987,,2023-12-18,170,NA,6.97170865458594,282070007.324219,53.3172251448966,103362387.152732,NA,NA,NA,Latin America & Caribbean,La Paz,-66.1936,-13.9908,Lower middle income,IBRD
Bolivia,BO,BOL,2011,,2023-12-18,701,615,2.37611692387944,545969970.703125,NA,403569202.360977,4.76331549182448,25000000,NA,Latin America & Caribbean,La Paz,-66.1936,-13.9908,Lower middle income,IBRD
Bolivia,BO,BOL,1989,,2023-12-18,270,26,10.8659128446013,484279998.779297,78.601558125558,101690872.434517,8.8353546647689,66000000,NA,Latin America & Caribbean,La Paz,-66.1936,-13.9908,Lower middle income,IBRD
Bolivia,BO,BOL,1990,,2023-12-18,200,729,10.5010139337389,485040008.544922,70.2131762152688,137065127.51571,12.3645060225396,NA,NA,Latin America & Caribbean,La Paz,-66.1936,-13.9908,Lower middle income,IBRD
Bolivia,BO,BOL,1991,,2023-12-18,341,67,9.37569469160673,477809997.558594,61.550233837181,143643960.107356,11.1183095546909,11000000,NA,Latin America & Caribbean,La Paz,-66.1936,-13.9908,Lower middle income,IBRD
Bolivia,BO,BOL,1966,,2023-12-18,NA,NA,NA,30040000.9155273,NA,NA,NA,1000000,NA,Latin America & Caribbean,La Paz,-66.1936,-13.9908,Lower middle income,IBRD
Bolivia,BO,BOL,1967,,2023-12-18,NA,NA,NA,29959999.0844727,NA,NA,NA,14000000,NA,Latin America & Caribbean,La Paz,-66.1936,-13.9908,Lower middle income,IBRD
Bolivia,BO,BOL,1968,,2023-12-18,NA,NA,NA,42020000.4577637,NA,11583123.7931858,NA,17000000,NA,Latin America & Caribbean,La Paz,-66.1936,-13.9908,Lower middle income,IBRD
Bolivia,BO,BOL,2006,,2023-12-18,562,371,7.30555506090257,807599975.585938,29.4599675968984,167909985.854297,4.91462443690633,9000000,NA,Latin America & Caribbean,La Paz,-66.1936,-13.9908,Lower middle income,IBRD
Bolivia,BO,BOL,2020,,2023-12-18,1116,535,0.934861703648084,338540008.544922,NA,510495827.347146,3.66559393307463,26000000,NA,Latin America & Caribbean,La Paz,-66.1936,-13.9908,Lower middle income,IBRD
Bolivia,BO,BOL,2021,,2023-12-18,1116,549,1.28338510265453,505359985.351563,NA,569897714.471969,4.01285655429183,NA,NA,Latin America & Caribbean,La Paz,-66.1936,-13.9908,Lower middle income,IBRD
Bolivia,BO,BOL,2022,,2023-12-18,1116,576,NA,NA,NA,640309309.638667,3.93701552980635,NA,NA,Latin America & Caribbean,La Paz,-66.1936,-13.9908,Lower middle income,IBRD
Bolivia,BO,BOL,2010,,2023-12-18,680,589,2.98638892736586,560270019.53125,NA,335599532.684308,5.42203816025789,1000000,NA,Latin America & Caribbean,La Paz,-66.1936,-13.9908,Lower middle income,IBRD
Bolivia,BO,BOL,1961,,2023-12-18,NA,NA,NA,23370000.8392334,NA,4935417.96405309,NA,4000000,NA,Latin America & Caribbean,La Paz,-66.1936,-13.9908,Lower middle income,IBRD
