"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"PRT","IMMIGINFLOW","TOT","NBR","A","2012",28157,
"PRT","IMMIGINFLOW","TOT","NBR","A","2013",26671,
"PRT","IMMIGINFLOW","TOT","NBR","A","2014",30812,
"PRT","IMMIGINFLOW","TOT","NBR","A","2015",33640,
"PRT","IMMIGINFLOW","TOT","NBR","A","2016",39153,
"PRT","IMMIGINFLOW","TOT","NBR","A","2017",51279,
"PRT","IMMIGINFLOW","TOT","NBR","A","2018",78717,
"PRT","IMMIGINFLOW","TOT","NBR","A","2019",106679,
"PRT","IMMIGINFLOW","TOT","NBR","A","2020",84714,
"PRT","IMMIGINFLOW","TOT","NBR","A","2021",93738,
"PRT","IMMIGINFLOW","TOT","NBR","A","2022",120805,
"ESP","IMMIGINFLOW","TOT","NBR","A","2006",563165,
"ESP","IMMIGINFLOW","TOT","NBR","A","2007",645617,
"ESP","IMMIGINFLOW","TOT","NBR","A","2008",170356,
"ESP","IMMIGINFLOW","TOT","NBR","A","2009",126034,
"ESP","IMMIGINFLOW","TOT","NBR","A","2010",130179,
"ESP","IMMIGINFLOW","TOT","NBR","A","2011",401070,
"ESP","IMMIGINFLOW","TOT","NBR","A","2012",326713,
"ESP","IMMIGINFLOW","TOT","NBR","A","2013",277104,
"ESP","IMMIGINFLOW","TOT","NBR","A","2014",268134,
"ESP","IMMIGINFLOW","TOT","NBR","A","2015",269642,
"ESP","IMMIGINFLOW","TOT","NBR","A","2016",292145,
"ESP","IMMIGINFLOW","TOT","NBR","A","2017",321840,
"ESP","IMMIGINFLOW","TOT","NBR","A","2018",339619,
"ESP","IMMIGINFLOW","TOT","NBR","A","2019",397844,
"ESP","IMMIGINFLOW","TOT","NBR","A","2020",324216,
"ESP","IMMIGINFLOW","TOT","NBR","A","2021",370394,
"ESP","IMMIGINFLOW","TOT","NBR","A","2022",471776,
"SWE","IMMIGINFLOW","TOT","NBR","A","2000",50664,
"SWE","IMMIGINFLOW","TOT","NBR","A","2001",50912,
"SWE","IMMIGINFLOW","TOT","NBR","A","2002",50583,
"SWE","IMMIGINFLOW","TOT","NBR","A","2003",49967,
"SWE","IMMIGINFLOW","TOT","NBR","A","2004",48695,
"SWE","IMMIGINFLOW","TOT","NBR","A","2005",52212,
"SWE","IMMIGINFLOW","TOT","NBR","A","2006",80615,
"SWE","IMMIGINFLOW","TOT","NBR","A","2007",82252,
"SWE","IMMIGINFLOW","TOT","NBR","A","2008",78444,
"SWE","IMMIGINFLOW","TOT","NBR","A","2009",53999,
"SWE","IMMIGINFLOW","TOT","NBR","A","2010",46750,
"SWE","IMMIGINFLOW","TOT","NBR","A","2011",86159,
"SWE","IMMIGINFLOW","TOT","NBR","A","2012",98031,
"SWE","IMMIGINFLOW","TOT","NBR","A","2013",107414,
"SWE","IMMIGINFLOW","TOT","NBR","A","2014",116636,
"SWE","IMMIGINFLOW","TOT","NBR","A","2015",120471,
"SWE","IMMIGINFLOW","TOT","NBR","A","2016",154380,
"SWE","IMMIGINFLOW","TOT","NBR","A","2017",132313,
"SWE","IMMIGINFLOW","TOT","NBR","A","2018",123076,
"SWE","IMMIGINFLOW","TOT","NBR","A","2019",99421,
"SWE","IMMIGINFLOW","TOT","NBR","A","2020",79741,
"SWE","IMMIGINFLOW","TOT","NBR","A","2021",91248,
"SWE","IMMIGINFLOW","TOT","NBR","A","2022",94107,
"CHE","IMMIGINFLOW","TOT","NBR","A","2002",86914,
"CHE","IMMIGINFLOW","TOT","NBR","A","2003",79709,
"CHE","IMMIGINFLOW","TOT","NBR","A","2004",80728,
"CHE","IMMIGINFLOW","TOT","NBR","A","2005",78768,
"CHE","IMMIGINFLOW","TOT","NBR","A","2006",86311,
"CHE","IMMIGINFLOW","TOT","NBR","A","2007",122234,
"CHE","IMMIGINFLOW","TOT","NBR","A","2008",150510,
"CHE","IMMIGINFLOW","TOT","NBR","A","2009",121640,
"CHE","IMMIGINFLOW","TOT","NBR","A","2010",115072,
"CHE","IMMIGINFLOW","TOT","NBR","A","2011",133794,
"CHE","IMMIGINFLOW","TOT","NBR","A","2012",129736,
"CHE","IMMIGINFLOW","TOT","NBR","A","2013",128447,
"CHE","IMMIGINFLOW","TOT","NBR","A","2014",127572,
"CHE","IMMIGINFLOW","TOT","NBR","A","2015",124262,
"CHE","IMMIGINFLOW","TOT","NBR","A","2016",118183,
"CHE","IMMIGINFLOW","TOT","NBR","A","2017",118524,
"CHE","IMMIGINFLOW","TOT","NBR","A","2018",120324,
"CHE","IMMIGINFLOW","TOT","NBR","A","2019",122261,
"CHE","IMMIGINFLOW","TOT","NBR","A","2020",118538,
"CHE","IMMIGINFLOW","TOT","NBR","A","2021",123394,
"CHE","IMMIGINFLOW","TOT","NBR","A","2022",143881,
"GBR","IMMIGINFLOW","TOT","NBR","A","2003",253684,
"GBR","IMMIGINFLOW","TOT","NBR","A","2004",311994,
"GBR","IMMIGINFLOW","TOT","NBR","A","2005",243989,
"GBR","IMMIGINFLOW","TOT","NBR","A","2006",262525,
"GBR","IMMIGINFLOW","TOT","NBR","A","2007",259019,
"GBR","IMMIGINFLOW","TOT","NBR","A","2008",227454,
"GBR","IMMIGINFLOW","TOT","NBR","A","2009",325272,
"GBR","IMMIGINFLOW","TOT","NBR","A","2010",367078,
"GBR","IMMIGINFLOW","TOT","NBR","A","2011",290915,
"GBR","IMMIGINFLOW","TOT","NBR","A","2012",249571,
"GBR","IMMIGINFLOW","TOT","NBR","A","2013",297631,
"GBR","IMMIGINFLOW","TOT","NBR","A","2014",357674,
"GBR","IMMIGINFLOW","TOT","NBR","A","2015",390242,
"GBR","IMMIGINFLOW","TOT","NBR","A","2016",374947,
"GBR","IMMIGINFLOW","TOT","NBR","A","2017",353535,
"GBR","IMMIGINFLOW","TOT","NBR","A","2018",357152,
"GBR","IMMIGINFLOW","TOT","NBR","A","2019",377889,
"GBR","IMMIGINFLOW","TOT","NBR","A","2020",233675,
"GBR","IMMIGINFLOW","TOT","NBR","A","2021",385778,
"GBR","IMMIGINFLOW","TOT","NBR","A","2022",521199,
"USA","IMMIGINFLOW","TOT","NBR","A","1996",915560,
"USA","IMMIGINFLOW","TOT","NBR","A","1997",797847,
"USA","IMMIGINFLOW","TOT","NBR","A","1998",652779,
"USA","IMMIGINFLOW","TOT","NBR","A","1999",642876,
"USA","IMMIGINFLOW","TOT","NBR","A","2000",841002,
"USA","IMMIGINFLOW","TOT","NBR","A","2001",1058902,
"USA","IMMIGINFLOW","TOT","NBR","A","2002",1059356,
"USA","IMMIGINFLOW","TOT","NBR","A","2003",703542,
"USA","IMMIGINFLOW","TOT","NBR","A","2004",957883,
"USA","IMMIGINFLOW","TOT","NBR","A","2005",1118398,
"USA","IMMIGINFLOW","TOT","NBR","A","2006",1262228,
"USA","IMMIGINFLOW","TOT","NBR","A","2007",1049627,
"USA","IMMIGINFLOW","TOT","NBR","A","2008",1105250,
"USA","IMMIGINFLOW","TOT","NBR","A","2009",1129383,
"USA","IMMIGINFLOW","TOT","NBR","A","2010",1042625,
"USA","IMMIGINFLOW","TOT","NBR","A","2011",1062040,
"USA","IMMIGINFLOW","TOT","NBR","A","2012",1031631,
"USA","IMMIGINFLOW","TOT","NBR","A","2013",990553,
"USA","IMMIGINFLOW","TOT","NBR","A","2014",1017163,
"USA","IMMIGINFLOW","TOT","NBR","A","2015",1050973,
"USA","IMMIGINFLOW","TOT","NBR","A","2016",1186905,
"USA","IMMIGINFLOW","TOT","NBR","A","2017",1103748,
"USA","IMMIGINFLOW","TOT","NBR","A","2018",1089632,
"USA","IMMIGINFLOW","TOT","NBR","A","2019",1030981,
"USA","IMMIGINFLOW","TOT","NBR","A","2020",581471,
"USA","IMMIGINFLOW","TOT","NBR","A","2021",835375,
"USA","IMMIGINFLOW","TOT","NBR","A","2022",1048033,
"ISR","IMMIGINFLOW","TOT","NBR","A","2002",33565,
"ISR","IMMIGINFLOW","TOT","NBR","A","2003",23267,
"ISR","IMMIGINFLOW","TOT","NBR","A","2004",20898,
"ISR","IMMIGINFLOW","TOT","NBR","A","2005",21183,
"ISR","IMMIGINFLOW","TOT","NBR","A","2006",19269,
"ISR","IMMIGINFLOW","TOT","NBR","A","2007",18131,
"ISR","IMMIGINFLOW","TOT","NBR","A","2008",13701,
"ISR","IMMIGINFLOW","TOT","NBR","A","2009",14574,
"ISR","IMMIGINFLOW","TOT","NBR","A","2010",16633,
"ISR","IMMIGINFLOW","TOT","NBR","A","2011",16892,
"ISR","IMMIGINFLOW","TOT","NBR","A","2012",16558,
"ISR","IMMIGINFLOW","TOT","NBR","A","2013",16884,
"ISR","IMMIGINFLOW","TOT","NBR","A","2014",24112,
"ISR","IMMIGINFLOW","TOT","NBR","A","2015",27908,
"ISR","IMMIGINFLOW","TOT","NBR","A","2016",25977,
"ISR","IMMIGINFLOW","TOT","NBR","A","2017",26357,
"ISR","IMMIGINFLOW","TOT","NBR","A","2018",28099,
"ISR","IMMIGINFLOW","TOT","NBR","A","2019",33247,
"ISR","IMMIGINFLOW","TOT","NBR","A","2020",19676,
"ISR","IMMIGINFLOW","TOT","NBR","A","2021",25497,
"ISR","IMMIGINFLOW","TOT","NBR","A","2022",74267,
"RUS","IMMIGINFLOW","TOT","NBR","A","2007",261097,
"RUS","IMMIGINFLOW","TOT","NBR","A","2008",284515,
"RUS","IMMIGINFLOW","TOT","NBR","A","2009",317119,
"RUS","IMMIGINFLOW","TOT","NBR","A","2010",229427,
"RUS","IMMIGINFLOW","TOT","NBR","A","2011",412645,
"LUX","IMMIGINFLOW","FAM","NBR","A","2012",3046,
"LUX","IMMIGINFLOW","FAM","NBR","A","2013",2837,
"LUX","IMMIGINFLOW","FAM","NBR","A","2014",3387,
"LUX","IMMIGINFLOW","FAM","NBR","A","2015",3768,
"LUX","IMMIGINFLOW","FAM","NBR","A","2016",3847,
"LUX","IMMIGINFLOW","FAM","NBR","A","2017",4179,
"LUX","IMMIGINFLOW","FAM","NBR","A","2018",4867,
"LUX","IMMIGINFLOW","FAM","NBR","A","2019",5324,
"LUX","IMMIGINFLOW","FAM","NBR","A","2020",4410,
"LUX","IMMIGINFLOW","FAM","NBR","A","2021",5091,
"LUX","IMMIGINFLOW","FAM","NBR","A","2022",5993,
"LUX","IMMIGINFLOW","FAMWORKR","NBR","A","2000",0,
"LUX","IMMIGINFLOW","FAMWORKR","NBR","A","2001",0,
"LUX","IMMIGINFLOW","FAMWORKR","NBR","A","2002",0,
"LUX","IMMIGINFLOW","FAMWORKR","NBR","A","2003",0,
"LUX","IMMIGINFLOW","FAMWORKR","NBR","A","2004",0,
"LUX","IMMIGINFLOW","FAMWORKR","NBR","A","2005",0,
"LUX","IMMIGINFLOW","FAMWORKR","NBR","A","2006",0,
"LUX","IMMIGINFLOW","FAMWORKR","NBR","A","2007",0,
"LUX","IMMIGINFLOW","FAMWORKR","NBR","A","2008",0,
"LUX","IMMIGINFLOW","FAMWORKR","NBR","A","2009",0,
"LUX","IMMIGINFLOW","FAMWORKR","NBR","A","2012",0,
"LUX","IMMIGINFLOW","FAMWORKR","NBR","A","2013",0,
"LUX","IMMIGINFLOW","FAMWORKR","NBR","A","2014",0,
"LUX","IMMIGINFLOW","FAMWORKR","NBR","A","2015",0,
"LUX","IMMIGINFLOW","FAMWORKR","NBR","A","2016",0,
"LUX","IMMIGINFLOW","FAMWORKR","NBR","A","2017",0,
"LUX","IMMIGINFLOW","FAMWORKR","NBR","A","2018",0,
"LUX","IMMIGINFLOW","FAMWORKR","NBR","A","2019",0,
"LUX","IMMIGINFLOW","FAMWORKR","NBR","A","2020",0,
"LUX","IMMIGINFLOW","FREEMOVS","NBR","A","2012",15672,
"LUX","IMMIGINFLOW","FREEMOVS","NBR","A","2013",15603,
"LUX","IMMIGINFLOW","FREEMOVS","NBR","A","2014",16640,
"LUX","IMMIGINFLOW","FREEMOVS","NBR","A","2015",16513,
"LUX","IMMIGINFLOW","FREEMOVS","NBR","A","2016",16053,
"LUX","IMMIGINFLOW","FREEMOVS","NBR","A","2017",16760,
"LUX","IMMIGINFLOW","FREEMOVS","NBR","A","2018",16564,
"LUX","IMMIGINFLOW","FREEMOVS","NBR","A","2019",17145,
"LUX","IMMIGINFLOW","FREEMOVS","NBR","A","2020",14396,
"LUX","IMMIGINFLOW","FREEMOVS","NBR","A","2021",17136,
"LUX","IMMIGINFLOW","FREEMOVS","NBR","A","2022",17759,
"LUX","IMMIGINFLOW","HUMNTRN","NBR","A","2012",100,
"LUX","IMMIGINFLOW","HUMNTRN","NBR","A","2013",164,
"LUX","IMMIGINFLOW","HUMNTRN","NBR","A","2014",235,
"LUX","IMMIGINFLOW","HUMNTRN","NBR","A","2015",253,
"LUX","IMMIGINFLOW","HUMNTRN","NBR","A","2016",738,
"LUX","IMMIGINFLOW","HUMNTRN","NBR","A","2017",1340,
"LUX","IMMIGINFLOW","HUMNTRN","NBR","A","2018",1207,
"LUX","IMMIGINFLOW","HUMNTRN","NBR","A","2019",793,
"LUX","IMMIGINFLOW","HUMNTRN","NBR","A","2020",799,
"LUX","IMMIGINFLOW","HUMNTRN","NBR","A","2021",919,
"LUX","IMMIGINFLOW","HUMNTRN","NBR","A","2022",1177,
"LUX","IMMIGINFLOW","OTH","NBR","A","2012",275,
"LUX","IMMIGINFLOW","OTH","NBR","A","2013",166,
"LUX","IMMIGINFLOW","OTH","NBR","A","2014",139,
"LUX","IMMIGINFLOW","OTH","NBR","A","2015",165,
"LUX","IMMIGINFLOW","OTH","NBR","A","2016",110,
"LUX","IMMIGINFLOW","OTH","NBR","A","2017",142,
"LUX","IMMIGINFLOW","OTH","NBR","A","2018",125,
"LUX","IMMIGINFLOW","OTH","NBR","A","2019",112,
"LUX","IMMIGINFLOW","OTH","NBR","A","2020",73,
"LUX","IMMIGINFLOW","OTH","NBR","A","2021",82,
"LUX","IMMIGINFLOW","OTH","NBR","A","2022",65,
"LUX","IMMIGINFLOW","TOT","NBR","A","2012",19219,
"LUX","IMMIGINFLOW","TOT","NBR","A","2013",19575,
"LUX","IMMIGINFLOW","TOT","NBR","A","2014",20717,
"LUX","IMMIGINFLOW","TOT","NBR","A","2015",21670,
"LUX","IMMIGINFLOW","TOT","NBR","A","2016",21858,
"LUX","IMMIGINFLOW","TOT","NBR","A","2017",23906,
"LUX","IMMIGINFLOW","TOT","NBR","A","2018",24537,
"LUX","IMMIGINFLOW","TOT","NBR","A","2019",25659,
"LUX","IMMIGINFLOW","TOT","NBR","A","2020",21391,
"LUX","IMMIGINFLOW","TOT","NBR","A","2021",25470,
"LUX","IMMIGINFLOW","TOT","NBR","A","2022",28609,
"LUX","IMMIGINFLOW","WORK","NBR","A","2012",501,
"LUX","IMMIGINFLOW","WORK","NBR","A","2013",1135,
"LUX","IMMIGINFLOW","WORK","NBR","A","2014",690,
"LUX","IMMIGINFLOW","WORK","NBR","A","2015",971,
"LUX","IMMIGINFLOW","WORK","NBR","A","2016",1110,
"LUX","IMMIGINFLOW","WORK","NBR","A","2017",1485,
"LUX","IMMIGINFLOW","WORK","NBR","A","2018",1774,
"LUX","IMMIGINFLOW","WORK","NBR","A","2019",2285,
"LUX","IMMIGINFLOW","WORK","NBR","A","2020",1714,
"LUX","IMMIGINFLOW","WORK","NBR","A","2021",2242,
"LUX","IMMIGINFLOW","WORK","NBR","A","2022",3615,
"MEX","IMMIGINFLOW","FREEMOVS","NBR","A","2013",0,
"POL","IMMIGINFLOW","FAM","NBR","A","2008",8921,
"POL","IMMIGINFLOW","FAM","NBR","A","2009",8699,
"POL","IMMIGINFLOW","FAM","NBR","A","2010",1988,
"POL","IMMIGINFLOW","FAM","NBR","A","2011",2595,
"POL","IMMIGINFLOW","FAM","NBR","A","2012",2459,
"POL","IMMIGINFLOW","FAM","NBR","A","2013",1642,
"POL","IMMIGINFLOW","FAM","NBR","A","2014",820,
"POL","IMMIGINFLOW","FAM","NBR","A","2015",572,
"POL","IMMIGINFLOW","FAM","NBR","A","2016",6971,
"POL","IMMIGINFLOW","FAM","NBR","A","2017",7128,
"POL","IMMIGINFLOW","FAM","NBR","A","2018",10980,
"POL","IMMIGINFLOW","FAM","NBR","A","2019",14389,
"POL","IMMIGINFLOW","FAM","NBR","A","2020",10445,
"POL","IMMIGINFLOW","FREEMOVS","NBR","A","2005",37,
"POL","IMMIGINFLOW","FREEMOVS","NBR","A","2006",995,
"POL","IMMIGINFLOW","FREEMOVS","NBR","A","2007",804,
"POL","IMMIGINFLOW","FREEMOVS","NBR","A","2008",715,
"POL","IMMIGINFLOW","FREEMOVS","NBR","A","2009",1271,
"POL","IMMIGINFLOW","FREEMOVS","NBR","A","2010",12698,
"POL","IMMIGINFLOW","FREEMOVS","NBR","A","2011",13896,
"POL","IMMIGINFLOW","FREEMOVS","NBR","A","2012",24685,
"POL","IMMIGINFLOW","FREEMOVS","NBR","A","2013",29905,
"POL","IMMIGINFLOW","FREEMOVS","NBR","A","2014",27495,
"POL","IMMIGINFLOW","FREEMOVS","NBR","A","2015",29741,
"POL","IMMIGINFLOW","FREEMOVS","NBR","A","2016",23149,
"POL","IMMIGINFLOW","FREEMOVS","NBR","A","2017",23028,
"POL","IMMIGINFLOW","FREEMOVS","NBR","A","2018",19777,
"POL","IMMIGINFLOW","FREEMOVS","NBR","A","2019",25386,
"POL","IMMIGINFLOW","FREEMOVS","NBR","A","2020",47671,
"POL","IMMIGINFLOW","FREEMOVS","NBR","A","2021",54969,
"POL","IMMIGINFLOW","FREEMOVS","NBR","A","2022",56437,
"POL","IMMIGINFLOW","HUMNTRN","NBR","A","2008",2767,
"POL","IMMIGINFLOW","HUMNTRN","NBR","A","2009",2607,
"POL","IMMIGINFLOW","HUMNTRN","NBR","A","2010",473,
"POL","IMMIGINFLOW","HUMNTRN","NBR","A","2011",482,
"POL","IMMIGINFLOW","HUMNTRN","NBR","A","2012",519,
"POL","IMMIGINFLOW","HUMNTRN","NBR","A","2013",707,
"POL","IMMIGINFLOW","HUMNTRN","NBR","A","2014",225,
"POL","IMMIGINFLOW","HUMNTRN","NBR","A","2015",298,
"POL","IMMIGINFLOW","HUMNTRN","NBR","A","2016",198,
"POL","IMMIGINFLOW","HUMNTRN","NBR","A","2017",375,
"POL","IMMIGINFLOW","HUMNTRN","NBR","A","2018",250,
"POL","IMMIGINFLOW","HUMNTRN","NBR","A","2019",169,
"POL","IMMIGINFLOW","HUMNTRN","NBR","A","2020",234,
"POL","IMMIGINFLOW","OTH","NBR","A","2008",4410,
"POL","IMMIGINFLOW","OTH","NBR","A","2009",3932,
"POL","IMMIGINFLOW","OTH","NBR","A","2010",90,
"POL","IMMIGINFLOW","OTH","NBR","A","2011",832,
"POL","IMMIGINFLOW","OTH","NBR","A","2012",20,
"POL","IMMIGINFLOW","OTH","NBR","A","2013",968,
"POL","IMMIGINFLOW","OTH","NBR","A","2014",327,
"POL","IMMIGINFLOW","OTH","NBR","A","2015",584,
"POL","IMMIGINFLOW","OTH","NBR","A","2016",5378,
"POL","IMMIGINFLOW","OTH","NBR","A","2017",3819,
"POL","IMMIGINFLOW","OTH","NBR","A","2018",17445,
"POL","IMMIGINFLOW","OTH","NBR","A","2019",19249,
"POL","IMMIGINFLOW","OTH","NBR","A","2020",16724,
"POL","IMMIGINFLOW","TOT","NBR","A","2005",37,
"POL","IMMIGINFLOW","TOT","NBR","A","2006",995,
"POL","IMMIGINFLOW","TOT","NBR","A","2007",804,
"POL","IMMIGINFLOW","TOT","NBR","A","2008",35466,
"POL","IMMIGINFLOW","TOT","NBR","A","2009",27632,
"POL","IMMIGINFLOW","TOT","NBR","A","2010",15387,
"POL","IMMIGINFLOW","TOT","NBR","A","2011",20472,
"POL","IMMIGINFLOW","TOT","NBR","A","2012",27174,
"POL","IMMIGINFLOW","TOT","NBR","A","2013",35323,
"POL","IMMIGINFLOW","TOT","NBR","A","2014",32207,
"POL","IMMIGINFLOW","TOT","NBR","A","2015",43923,
"POL","IMMIGINFLOW","TOT","NBR","A","2016",62703,
"POL","IMMIGINFLOW","TOT","NBR","A","2017",71388,
"POL","IMMIGINFLOW","TOT","NBR","A","2018",100114,
"POL","IMMIGINFLOW","TOT","NBR","A","2019",116275,
"POL","IMMIGINFLOW","TOT","NBR","A","2020",116289,
"POL","IMMIGINFLOW","TOT","NBR","A","2021",54969,
"POL","IMMIGINFLOW","TOT","NBR","A","2022",56437,
"POL","IMMIGINFLOW","WORK","NBR","A","2008",18653,
"POL","IMMIGINFLOW","WORK","NBR","A","2009",11123,
"POL","IMMIGINFLOW","WORK","NBR","A","2010",138,
"POL","IMMIGINFLOW","WORK","NBR","A","2011",2667,
"POL","IMMIGINFLOW","WORK","NBR","A","2012",10,
"POL","IMMIGINFLOW","WORK","NBR","A","2013",2101,
"POL","IMMIGINFLOW","WORK","NBR","A","2014",3340,
"POL","IMMIGINFLOW","WORK","NBR","A","2015",12728,
"POL","IMMIGINFLOW","WORK","NBR","A","2016",27007,
"POL","IMMIGINFLOW","WORK","NBR","A","2017",37038,
"POL","IMMIGINFLOW","WORK","NBR","A","2018",51662,
"POL","IMMIGINFLOW","WORK","NBR","A","2019",57082,
"POL","IMMIGINFLOW","WORK","NBR","A","2020",41215,
"KOR","IMMIGINFLOW","FREEMOVS","NBR","A","2000",0,
"KOR","IMMIGINFLOW","FREEMOVS","NBR","A","2001",0,
"KOR","IMMIGINFLOW","FREEMOVS","NBR","A","2002",0,
"KOR","IMMIGINFLOW","FREEMOVS","NBR","A","2003",0,
"KOR","IMMIGINFLOW","FREEMOVS","NBR","A","2004",0,
"KOR","IMMIGINFLOW","FREEMOVS","NBR","A","2005",0,
"KOR","IMMIGINFLOW","FREEMOVS","NBR","A","2006",0,
"KOR","IMMIGINFLOW","FREEMOVS","NBR","A","2007",0,
"KOR","IMMIGINFLOW","FREEMOVS","NBR","A","2008",0,
"KOR","IMMIGINFLOW","FREEMOVS","NBR","A","2009",0,
"KOR","IMMIGINFLOW","FREEMOVS","NBR","A","2010",0,
"KOR","IMMIGINFLOW","FREEMOVS","NBR","A","2011",0,
"KOR","IMMIGINFLOW","FREEMOVS","NBR","A","2012",0,
"KOR","IMMIGINFLOW","FREEMOVS","NBR","A","2013",0,
"KOR","IMMIGINFLOW","FREEMOVS","NBR","A","2014",0,
"KOR","IMMIGINFLOW","FREEMOVS","NBR","A","2015",0,
"KOR","IMMIGINFLOW","FREEMOVS","NBR","A","2016",0,
"KOR","IMMIGINFLOW","FREEMOVS","NBR","A","2017",0,
"CZE","IMMIGINFLOW","FAM","NBR","A","2011",4011,
"CZE","IMMIGINFLOW","FAM","NBR","A","2012",5126,
"CZE","IMMIGINFLOW","FAM","NBR","A","2013",4800,
"CZE","IMMIGINFLOW","FAM","NBR","A","2014",5848,
"CZE","IMMIGINFLOW","FAM","NBR","A","2015",5246,
"CZE","IMMIGINFLOW","FAM","NBR","A","2016",4589,
"CZE","IMMIGINFLOW","FAM","NBR","A","2017",6633,
"CZE","IMMIGINFLOW","FAM","NBR","A","2018",8390,
"CZE","IMMIGINFLOW","FAM","NBR","A","2019",9953,
"CZE","IMMIGINFLOW","FAM","NBR","A","2020",10542,
"CZE","IMMIGINFLOW","FAM","NBR","A","2021",11365,
"CZE","IMMIGINFLOW","FAM","NBR","A","2022",10656,
"CZE","IMMIGINFLOW","FAMWORKR","NBR","A","2000",0,
"CZE","IMMIGINFLOW","FAMWORKR","NBR","A","2001",0,
"CZE","IMMIGINFLOW","FAMWORKR","NBR","A","2002",0,
"CZE","IMMIGINFLOW","FAMWORKR","NBR","A","2003",0,
"CZE","IMMIGINFLOW","FAMWORKR","NBR","A","2004",0,
"CZE","IMMIGINFLOW","FAMWORKR","NBR","A","2005",0,
"CZE","IMMIGINFLOW","FAMWORKR","NBR","A","2006",0,
"CZE","IMMIGINFLOW","FAMWORKR","NBR","A","2007",0,
"CZE","IMMIGINFLOW","FAMWORKR","NBR","A","2008",0,
"CZE","IMMIGINFLOW","FAMWORKR","NBR","A","2009",0,
"CZE","IMMIGINFLOW","FAMWORKR","NBR","A","2010",0,
"CZE","IMMIGINFLOW","FAMWORKR","NBR","A","2011",0,
"CZE","IMMIGINFLOW","FAMWORKR","NBR","A","2012",0,
"CZE","IMMIGINFLOW","FAMWORKR","NBR","A","2013",0,
"CZE","IMMIGINFLOW","FREEMOVS","NBR","A","2011",9918,
"CZE","IMMIGINFLOW","FREEMOVS","NBR","A","2012",11408,
"CZE","IMMIGINFLOW","FREEMOVS","NBR","A","2013",13047,
"CZE","IMMIGINFLOW","FREEMOVS","NBR","A","2014",13672,
"CZE","IMMIGINFLOW","FREEMOVS","NBR","A","2015",13440,
"CZE","IMMIGINFLOW","FREEMOVS","NBR","A","2016",14382,
"CZE","IMMIGINFLOW","FREEMOVS","NBR","A","2017",14663,
"CZE","IMMIGINFLOW","FREEMOVS","NBR","A","2018",16003,
"CZE","IMMIGINFLOW","FREEMOVS","NBR","A","2019",15257,
"CZE","IMMIGINFLOW","FREEMOVS","NBR","A","2020",17633,
"CZE","IMMIGINFLOW","FREEMOVS","NBR","A","2021",14593,
"CZE","IMMIGINFLOW","FREEMOVS","NBR","A","2022",11689,
"CZE","IMMIGINFLOW","HUMNTRN","NBR","A","2011",383,
"CZE","IMMIGINFLOW","HUMNTRN","NBR","A","2012",198,
"CZE","IMMIGINFLOW","HUMNTRN","NBR","A","2013",351,
"CZE","IMMIGINFLOW","HUMNTRN","NBR","A","2014",376,
"CZE","IMMIGINFLOW","HUMNTRN","NBR","A","2015",470,
"CZE","IMMIGINFLOW","HUMNTRN","NBR","A","2016",450,
"CZE","IMMIGINFLOW","HUMNTRN","NBR","A","2017",147,
"CZE","IMMIGINFLOW","HUMNTRN","NBR","A","2018",165,
"CZE","IMMIGINFLOW","HUMNTRN","NBR","A","2019",147,
"CZE","IMMIGINFLOW","HUMNTRN","NBR","A","2020",114,
"CZE","IMMIGINFLOW","HUMNTRN","NBR","A","2021",311,
"CZE","IMMIGINFLOW","HUMNTRN","NBR","A","2022",481,
"EST","IMMIGINFLOW","FAM","NBR","A","2012",1254,
"EST","IMMIGINFLOW","FAM","NBR","A","2013",1285,
"EST","IMMIGINFLOW","FAM","NBR","A","2014",1387,
"EST","IMMIGINFLOW","FAM","NBR","A","2015",1458,
"EST","IMMIGINFLOW","FAM","NBR","A","2016",1513,
"EST","IMMIGINFLOW","FAM","NBR","A","2017",1370,
"EST","IMMIGINFLOW","FAM","NBR","A","2018",1844,
"EST","IMMIGINFLOW","FAM","NBR","A","2019",2494,
"EST","IMMIGINFLOW","FAM","NBR","A","2020",2153,
"EST","IMMIGINFLOW","FAM","NBR","A","2021",2893,
"EST","IMMIGINFLOW","FAM","NBR","A","2022",3207,
"EST","IMMIGINFLOW","FREEMOVS","NBR","A","2015",3188,
"EST","IMMIGINFLOW","FREEMOVS","NBR","A","2016",3511,
"EST","IMMIGINFLOW","FREEMOVS","NBR","A","2017",4555,
"EST","IMMIGINFLOW","FREEMOVS","NBR","A","2018",4158,
"EST","IMMIGINFLOW","FREEMOVS","NBR","A","2019",3923,
"EST","IMMIGINFLOW","FREEMOVS","NBR","A","2020",3405,
"EST","IMMIGINFLOW","FREEMOVS","NBR","A","2021",4082,
"EST","IMMIGINFLOW","FREEMOVS","NBR","A","2022",3457,
"EST","IMMIGINFLOW","HUMNTRN","NBR","A","2013",7,
"EST","IMMIGINFLOW","HUMNTRN","NBR","A","2014",20,
"EST","IMMIGINFLOW","HUMNTRN","NBR","A","2015",78,
"EST","IMMIGINFLOW","HUMNTRN","NBR","A","2016",154,
"EST","IMMIGINFLOW","HUMNTRN","NBR","A","2017",119,
"EST","IMMIGINFLOW","HUMNTRN","NBR","A","2018",20,
