country,iso2c,iso3c,year,status,lastupdated,life_expectancy,fertility_rate,population,region,capital,longitude,latitude,income,lending
Fragile and conflict affected situations,F1,FCS,2011,,2023-10-26,59.9661420832919,4.83310827036059,797785010,Aggregates,,,,Aggregates,Aggregates
Fragile and conflict affected situations,F1,FCS,2012,,2023-10-26,60.166584242796,4.78644677066965,817412582,Aggregates,,,,Aggregates,Aggregates
Fragile and conflict affected situations,F1,FCS,2013,,2023-10-26,60.4660138869474,4.73283336577582,837410155,Aggregates,,,,Aggregates,Aggregates
Fragile and conflict affected situations,F1,FCS,2014,,2023-10-26,60.7099873553869,4.68375340687275,857018106,Aggregates,,,,Aggregates,Aggregates
Fragile and conflict affected situations,F1,FCS,1989,,2023-10-26,53.2793366389922,5.66187755533412,470589503,Aggregates,,,,Aggregates,Aggregates
Fragile and conflict affected situations,F1,FCS,1962,,2023-10-26,46.8826166340919,5.67756807503348,255747541,Aggregates,,,,Aggregates,Aggregates
Fragile and conflict affected situations,F1,FCS,1963,,2023-10-26,47.1847763752501,5.68538753125044,261378272,Aggregates,,,,Aggregates,Aggregates
Fragile and conflict affected situations,F1,FCS,1964,,2023-10-26,47.6973739007615,5.69075382916618,267180143,Aggregates,,,,Aggregates,Aggregates
Fragile and conflict affected situations,F1,FCS,1965,,2023-10-26,47.8052087938527,5.71476801789078,273124351,Aggregates,,,,Aggregates,Aggregates
Fragile and conflict affected situations,F1,FCS,2007,,2023-10-26,58.0074424609044,4.95126576804672,723853346,Aggregates,,,,Aggregates,Aggregates
Fragile and conflict affected situations,F1,FCS,2008,,2023-10-26,58.0172242637398,4.93470962082741,741306396,Aggregates,,,,Aggregates,Aggregates
Fragile and conflict affected situations,F1,FCS,1969,,2023-10-26,48.5411633851455,5.78011130766829,298251790,Aggregates,,,,Aggregates,Aggregates
Fragile and conflict affected situations,F1,FCS,1984,,2023-10-26,51.4305851166852,5.84141920351916,420442959,Aggregates,,,,Aggregates,Aggregates
Fragile and conflict affected situations,F1,FCS,1985,,2023-10-26,51.6039521956646,5.80210743051483,430359853,Aggregates,,,,Aggregates,Aggregates
Fragile and conflict affected situations,F1,FCS,1986,,2023-10-26,52.2275267677927,5.77195393853137,440195317,Aggregates,,,,Aggregates,Aggregates
Fragile and conflict affected situations,F1,FCS,1987,,2023-10-26,52.675633272713,5.73309024138659,450167244,Aggregates,,,,Aggregates,Aggregates
Fragile and conflict affected situations,F1,FCS,1988,,2023-10-26,52.2465581241712,5.69721456131353,460110602,Aggregates,,,,Aggregates,Aggregates
Fragile and conflict affected situations,F1,FCS,1960,,2023-10-26,46.2252043264952,5.60393359695005,245011384,Aggregates,,,,Aggregates,Aggregates
Fragile and conflict affected situations,F1,FCS,2015,,2023-10-26,61.0143090735991,4.64227693964546,876436311,Aggregates,,,,Aggregates,Aggregates
Fragile and conflict affected situations,F1,FCS,2016,,2023-10-26,61.2919989986991,4.59913988203677,896272698,Aggregates,,,,Aggregates,Aggregates
Fragile and conflict affected situations,F1,FCS,2017,,2023-10-26,61.6565362206611,4.54545766028106,916427867,Aggregates,,,,Aggregates,Aggregates
Fragile and conflict affected situations,F1,FCS,2018,,2023-10-26,61.9713531803634,4.50008012904921,936721531,Aggregates,,,,Aggregates,Aggregates
Fragile and conflict affected situations,F1,FCS,2019,,2023-10-26,62.2688995265103,4.45953950629613,957785553,Aggregates,,,,Aggregates,Aggregates
Fragile and conflict affected situations,F1,FCS,1992,,2023-10-26,53.277820942241,5.51770410302906,506292313,Aggregates,,,,Aggregates,Aggregates
Fragile and conflict affected situations,F1,FCS,1996,,2023-10-26,54.0772674745566,5.31187167356336,560925893,Aggregates,,,,Aggregates,Aggregates
Fragile and conflict affected situations,F1,FCS,2009,,2023-10-26,59.0613722295222,4.90692828138027,759795159,Aggregates,,,,Aggregates,Aggregates
Fragile and conflict affected situations,F1,FCS,2010,,2023-10-26,59.307740958904,4.86978814099985,778717407,Aggregates,,,,Aggregates,Aggregates
Fragile and conflict affected situations,F1,FCS,1983,,2023-10-26,51.5786878218141,5.8610881480792,410791308,Aggregates,,,,Aggregates,Aggregates
Fragile and conflict affected situations,F1,FCS,2002,,2023-10-26,56.1453096516832,5.10234655159704,641818620,Aggregates,,,,Aggregates,Aggregates
Fragile and conflict affected situations,F1,FCS,1997,,2023-10-26,54.3743248802429,5.25710918714055,573118372,Aggregates,,,,Aggregates,Aggregates
Fragile and conflict affected situations,F1,FCS,1998,,2023-10-26,54.1606942722973,5.20466649640294,585815261,Aggregates,,,,Aggregates,Aggregates
Fragile and conflict affected situations,F1,FCS,1961,,2023-10-26,46.5393849042171,5.6260962165543,250272662,Aggregates,,,,Aggregates,Aggregates
Fragile and conflict affected situations,F1,FCS,2006,,2023-10-26,57.5401985452426,4.97581278515207,707149927,Aggregates,,,,Aggregates,Aggregates
Fragile and conflict affected situations,F1,FCS,2003,,2023-10-26,56.4152039362988,5.07187528782916,658026690,Aggregates,,,,Aggregates,Aggregates
Fragile and conflict affected situations,F1,FCS,2004,,2023-10-26,56.6619696203327,5.03469548275931,674005044,Aggregates,,,,Aggregates,Aggregates
Fragile and conflict affected situations,F1,FCS,1991,,2023-10-26,53.3049598405255,5.5697256120925704,493847579,Aggregates,,,,Aggregates,Aggregates
Fragile and conflict affected situations,F1,FCS,1995,,2023-10-26,53.9995180039875,5.37218509277871,548545703,Aggregates,,,,Aggregates,Aggregates
Fragile and conflict affected situations,F1,FCS,2000,,2023-10-26,55.5059038051956,5.15234097295583,612628069,Aggregates,,,,Aggregates,Aggregates
Fragile and conflict affected situations,F1,FCS,1981,,2023-10-26,52.2064312309721,5.8576979778776,392898821,Aggregates,,,,Aggregates,Aggregates
Fragile and conflict affected situations,F1,FCS,1982,,2023-10-26,52.1848554253669,5.85297405302863,401556230,Aggregates,,,,Aggregates,Aggregates
Fragile and conflict affected situations,F1,FCS,1999,,2023-10-26,54.8761594968142,5.17282823083055,599148682,Aggregates,,,,Aggregates,Aggregates
Fragile and conflict affected situations,F1,FCS,2001,,2023-10-26,55.7251105112269,5.12657020709678,626414685,Aggregates,,,,Aggregates,Aggregates
Fragile and conflict affected situations,F1,FCS,1993,,2023-10-26,53.6690214262448,5.46569699512933,519880341,Aggregates,,,,Aggregates,Aggregates
Fragile and conflict affected situations,F1,FCS,2005,,2023-10-26,57.0548996100905,4.99501782858452,690401342,Aggregates,,,,Aggregates,Aggregates
Fragile and conflict affected situations,F1,FCS,1994,,2023-10-26,54.2846849250333,5.41897962164653,534413493,Aggregates,,,,Aggregates,Aggregates
France,FR,FRA,2000,,2023-10-26,79.0560975609756,1.89,60921384,Europe & Central Asia,Paris,2.35097,48.8566,High income,Not classified
France,FR,FRA,1992,,2023-10-26,77.1,1.74,58849943,Europe & Central Asia,Paris,2.35097,48.8566,High income,Not classified
France,FR,FRA,1993,,2023-10-26,77.3,1.73,59106166,Europe & Central Asia,Paris,2.35097,48.8566,High income,Not classified
France,FR,FRA,1994,,2023-10-26,77.6487804878049,1.73,59327585,Europe & Central Asia,Paris,2.35097,48.8566,High income,Not classified
France,FR,FRA,1999,,2023-10-26,78.7560975609756,1.81,60504420,Europe & Central Asia,Paris,2.35097,48.8566,High income,Not classified
France,FR,FRA,1985,,2023-10-26,75.3,1.86,56569195,Europe & Central Asia,Paris,2.35097,48.8566,High income,Not classified
France,FR,FRA,2008,,2023-10-26,81.2146341463415,2.01,64379696,Europe & Central Asia,Paris,2.35097,48.8566,High income,Not classified
France,FR,FRA,1987,,2023-10-26,75.8,1.83,57168409,Europe & Central Asia,Paris,2.35097,48.8566,High income,Not classified
France,FR,FRA,1991,,2023-10-26,76.8487804878049,1.75,58557577,Europe & Central Asia,Paris,2.35097,48.8566,High income,Not classified
France,FR,FRA,1963,,2023-10-26,70.5146341463415,2.89,48189939,Europe & Central Asia,Paris,2.35097,48.8566,High income,Not classified
France,FR,FRA,1964,,2023-10-26,70.6634146341463,2.87,48733997,Europe & Central Asia,Paris,2.35097,48.8566,High income,Not classified
France,FR,FRA,1965,,2023-10-26,70.8121951219512,2.84,49282756,Europe & Central Asia,Paris,2.35097,48.8566,High income,Not classified
France,FR,FRA,1966,,2023-10-26,70.9609756097561,2.8,49817041,Europe & Central Asia,Paris,2.35097,48.8566,High income,Not classified
France,FR,FRA,1967,,2023-10-26,71.1609756097561,2.75,50334012,Europe & Central Asia,Paris,2.35097,48.8566,High income,Not classified
France,FR,FRA,2007,,2023-10-26,81.1121951219512,1.98,64021737,Europe & Central Asia,Paris,2.35097,48.8566,High income,Not classified
France,FR,FRA,1996,,2023-10-26,77.9536585365854,1.75,59756533,Europe & Central Asia,Paris,2.35097,48.8566,High income,Not classified
France,FR,FRA,1997,,2023-10-26,78.3048780487805,1.77,59969944,Europe & Central Asia,Paris,2.35097,48.8566,High income,Not classified
France,FR,FRA,1998,,2023-10-26,78.6048780487805,1.78,60192790,Europe & Central Asia,Paris,2.35097,48.8566,High income,Not classified
France,FR,FRA,2010,,2023-10-26,81.6634146341463,2.03,65030575,Europe & Central Asia,Paris,2.35097,48.8566,High income,Not classified
France,FR,FRA,1986,,2023-10-26,75.6,1.85,56865193,Europe & Central Asia,Paris,2.35097,48.8566,High income,Not classified
France,FR,FRA,1988,,2023-10-26,76.1,1.81,57472651,Europe & Central Asia,Paris,2.35097,48.8566,High income,Not classified
France,FR,FRA,1989,,2023-10-26,76.3487804878049,1.79,57766282,Europe & Central Asia,Paris,2.35097,48.8566,High income,Not classified
France,FR,FRA,1990,,2023-10-26,76.6,1.77,58044701,Europe & Central Asia,Paris,2.35097,48.8566,High income,Not classified
France,FR,FRA,2001,,2023-10-26,79.1585365853659,1.9,61367388,Europe & Central Asia,Paris,2.35097,48.8566,High income,Not classified
France,FR,FRA,2002,,2023-10-26,79.2609756097561,1.88,61816234,Europe & Central Asia,Paris,2.35097,48.8566,High income,Not classified
France,FR,FRA,2003,,2023-10-26,79.1146341463415,1.89,62256970,Europe & Central Asia,Paris,2.35097,48.8566,High income,Not classified
France,FR,FRA,2004,,2023-10-26,80.1634146341463,1.92,62716306,Europe & Central Asia,Paris,2.35097,48.8566,High income,Not classified
France,FR,FRA,1995,,2023-10-26,77.7512195121951,1.74,59543659,Europe & Central Asia,Paris,2.35097,48.8566,High income,Not classified
France,FR,FRA,1968,,2023-10-26,71.309756097561,2.69,50817020,Europe & Central Asia,Paris,2.35097,48.8566,High income,Not classified
France,FR,FRA,1969,,2023-10-26,71.4585365853659,2.62,51272683,Europe & Central Asia,Paris,2.35097,48.8566,High income,Not classified
France,FR,FRA,2009,,2023-10-26,81.4146341463415,2,64710879,Europe & Central Asia,Paris,2.35097,48.8566,High income,Not classified
France,FR,FRA,1984,,2023-10-26,75,1.86,56275701,Europe & Central Asia,Paris,2.35097,48.8566,High income,Not classified
France,FR,FRA,1971,,2023-10-26,71.9073170731707,2.47,52185222,Europe & Central Asia,Paris,2.35097,48.8566,High income,Not classified
France,FR,FRA,1960,,2023-10-26,69.8682926829268,2.85,46649927,Europe & Central Asia,Paris,2.35097,48.8566,High income,Not classified
France,FR,FRA,1961,,2023-10-26,70.1170731707317,2.87,47161641,Europe & Central Asia,Paris,2.35097,48.8566,High income,Not classified
France,FR,FRA,1962,,2023-10-26,70.3146341463415,2.89,47679792,Europe & Central Asia,Paris,2.35097,48.8566,High income,Not classified
France,FR,FRA,1975,,2023-10-26,72.8536585365854,2.09,53715733,Europe & Central Asia,Paris,2.35097,48.8566,High income,Not classified
France,FR,FRA,1976,,2023-10-26,73.1024390243903,2.01,53966558,Europe & Central Asia,Paris,2.35097,48.8566,High income,Not classified
France,FR,FRA,1977,,2023-10-26,73.3512195121951,1.94,54221988,Europe & Central Asia,Paris,2.35097,48.8566,High income,Not classified
France,FR,FRA,1978,,2023-10-26,73.6024390243903,1.89,54486195,Europe & Central Asia,Paris,2.35097,48.8566,High income,Not classified
France,FR,FRA,2005,,2023-10-26,80.1634146341463,1.94,63188395,Europe & Central Asia,Paris,2.35097,48.8566,High income,Not classified
France,FR,FRA,1981,,2023-10-26,74.3,1.85,55371044,Europe & Central Asia,Paris,2.35097,48.8566,High income,Not classified
France,FR,FRA,1982,,2023-10-26,74.5,1.86,55694106,Europe & Central Asia,Paris,2.35097,48.8566,High income,Not classified
France,FR,FRA,1983,,2023-10-26,74.8,1.86,55992656,Europe & Central Asia,Paris,2.35097,48.8566,High income,Not classified
France,FR,FRA,1970,,2023-10-26,71.6585365853659,2.55,51724116,Europe & Central Asia,Paris,2.35097,48.8566,High income,Not classified
France,FR,FRA,2022,,2023-10-26,NA,NA,67935660,Europe & Central Asia,Paris,2.35097,48.8566,High income,Not classified
France,FR,FRA,1972,,2023-10-26,72.1073170731707,2.38,52637888,Europe & Central Asia,Paris,2.35097,48.8566,High income,Not classified
France,FR,FRA,1973,,2023-10-26,72.3560975609756,2.28,53053660,Europe & Central Asia,Paris,2.35097,48.8566,High income,Not classified
France,FR,FRA,1974,,2023-10-26,72.6048780487805,2.18,53415250,Europe & Central Asia,Paris,2.35097,48.8566,High income,Not classified
France,FR,FRA,2012,,2023-10-26,81.9682926829268,2.01,65662240,Europe & Central Asia,Paris,2.35097,48.8566,High income,Not classified
France,FR,FRA,2013,,2023-10-26,82.219512195122,1.99,66002289,Europe & Central Asia,Paris,2.35097,48.8566,High income,Not classified
France,FR,FRA,2014,,2023-10-26,82.719512195122,2,66312067,Europe & Central Asia,Paris,2.35097,48.8566,High income,Not classified
France,FR,FRA,2015,,2023-10-26,82.3219512195122,1.96,66548272,Europe & Central Asia,Paris,2.35097,48.8566,High income,Not classified
France,FR,FRA,1979,,2023-10-26,73.8512195121951,1.87,54753575,Europe & Central Asia,Paris,2.35097,48.8566,High income,Not classified
France,FR,FRA,1980,,2023-10-26,74.0512195121951,1.85,55052582,Europe & Central Asia,Paris,2.35097,48.8566,High income,Not classified
France,FR,FRA,2006,,2023-10-26,80.8121951219512,2,63628261,Europe & Central Asia,Paris,2.35097,48.8566,High income,Not classified
France,FR,FRA,2020,,2023-10-26,82.1756097560976,1.83,67571107,Europe & Central Asia,Paris,2.35097,48.8566,High income,Not classified
France,FR,FRA,2021,,2023-10-26,82.3243902439024,1.83,67749632,Europe & Central Asia,Paris,2.35097,48.8566,High income,Not classified
France,FR,FRA,2016,,2023-10-26,82.5731707317073,1.92,66724104,Europe & Central Asia,Paris,2.35097,48.8566,High income,Not classified
France,FR,FRA,2017,,2023-10-26,82.5756097560976,1.89,66918020,Europe & Central Asia,Paris,2.35097,48.8566,High income,Not classified
France,FR,FRA,2019,,2023-10-26,82.8268292682927,1.86,67388001,Europe & Central Asia,Paris,2.35097,48.8566,High income,Not classified
France,FR,FRA,2011,,2023-10-26,82.1146341463415,2.01,65345233,Europe & Central Asia,Paris,2.35097,48.8566,High income,Not classified
France,FR,FRA,2018,,2023-10-26,82.6756097560976,1.87,67158348,Europe & Central Asia,Paris,2.35097,48.8566,High income,Not classified
French Polynesia,PF,PYF,1974,,2023-10-26,63.501,4.909,135349,East Asia & Pacific,Papeete,-149.57,-17.535,High income,Not classified
French Polynesia,PF,PYF,1961,,2023-10-26,59.996,5.887,86921,East Asia & Pacific,Papeete,-149.57,-17.535,High income,Not classified
French Polynesia,PF,PYF,1962,,2023-10-26,60.271,5.889,89208,East Asia & Pacific,Papeete,-149.57,-17.535,High income,Not classified
French Polynesia,PF,PYF,1965,,2023-10-26,61.045,5.877,98674,East Asia & Pacific,Papeete,-149.57,-17.535,High income,Not classified
French Polynesia,PF,PYF,1966,,2023-10-26,61.334,5.856,102281,East Asia & Pacific,Papeete,-149.57,-17.535,High income,Not classified
French Polynesia,PF,PYF,1967,,2023-10-26,61.63,5.827,105995,East Asia & Pacific,Papeete,-149.57,-17.535,High income,Not classified
French Polynesia,PF,PYF,1968,,2023-10-26,61.909,5.793,109832,East Asia & Pacific,Papeete,-149.57,-17.535,High income,Not classified
French Polynesia,PF,PYF,1973,,2023-10-26,63.206,5.112,130883,East Asia & Pacific,Papeete,-149.57,-17.535,High income,Not classified
French Polynesia,PF,PYF,1960,,2023-10-26,59.675,5.888,84851,East Asia & Pacific,Papeete,-149.57,-17.535,High income,Not classified
French Polynesia,PF,PYF,2014,,2023-10-26,82.214,1.959,289873,East Asia & Pacific,Papeete,-149.57,-17.535,High income,Not classified
French Polynesia,PF,PYF,1971,,2023-10-26,62.681,5.464,122108,East Asia & Pacific,Papeete,-149.57,-17.535,High income,Not classified
French Polynesia,PF,PYF,1963,,2023-10-26,60.527,5.884,91963,East Asia & Pacific,Papeete,-149.57,-17.535,High income,Not classified
French Polynesia,PF,PYF,1964,,2023-10-26,60.781,5.88,95192,East Asia & Pacific,Papeete,-149.57,-17.535,High income,Not classified
French Polynesia,PF,PYF,2004,,2023-10-26,79.696,2.202,267132,East Asia & Pacific,Papeete,-149.57,-17.535,High income,Not classified
French Polynesia,PF,PYF,2015,,2023-10-26,82.354,1.905,291787,East Asia & Pacific,Papeete,-149.57,-17.535,High income,Not classified
French Polynesia,PF,PYF,2006,,2023-10-26,79.842,2.218,274901,East Asia & Pacific,Papeete,-149.57,-17.535,High income,Not classified
French Polynesia,PF,PYF,2007,,2023-10-26,80.02,2.133,278178,East Asia & Pacific,Papeete,-149.57,-17.535,High income,Not classified
French Polynesia,PF,PYF,1969,,2023-10-26,62.173,5.738,113803,East Asia & Pacific,Papeete,-149.57,-17.535,High income,Not classified
French Polynesia,PF,PYF,2005,,2023-10-26,79.736,2.188,271060,East Asia & Pacific,Papeete,-149.57,-17.535,High income,Not classified
French Polynesia,PF,PYF,1983,,2023-10-26,69.804,3.743,179042,East Asia & Pacific,Papeete,-149.57,-17.535,High income,Not classified
French Polynesia,PF,PYF,1972,,2023-10-26,62.936,5.293,126457,East Asia & Pacific,Papeete,-149.57,-17.535,High income,Not classified
French Polynesia,PF,PYF,2013,,2023-10-26,82.017,1.946,288032,East Asia & Pacific,Papeete,-149.57,-17.535,High income,Not classified
French Polynesia,PF,PYF,2001,,2023-10-26,79.685,2.521,255049,East Asia & Pacific,Papeete,-149.57,-17.535,High income,Not classified
French Polynesia,PF,PYF,2002,,2023-10-26,79.711,2.427,259137,East Asia & Pacific,Papeete,-149.57,-17.535,High income,Not classified
French Polynesia,PF,PYF,2016,,2023-10-26,82.488,1.852,293541,East Asia & Pacific,Papeete,-149.57,-17.535,High income,Not classified
French Polynesia,PF,PYF,2017,,2023-10-26,82.618,1.804,295450,East Asia & Pacific,Papeete,-149.57,-17.535,High income,Not classified
French Polynesia,PF,PYF,1978,,2023-10-26,65.549,4.043,153745,East Asia & Pacific,Papeete,-149.57,-17.535,High income,Not classified
French Polynesia,PF,PYF,1979,,2023-10-26,66.235,3.941,158563,East Asia & Pacific,Papeete,-149.57,-17.535,High income,Not classified
French Polynesia,PF,PYF,1980,,2023-10-26,67.14,3.935,163591,East Asia & Pacific,Papeete,-149.57,-17.535,High income,Not classified
French Polynesia,PF,PYF,1981,,2023-10-26,68.012,3.935,168892,East Asia & Pacific,Papeete,-149.57,-17.535,High income,Not classified
French Polynesia,PF,PYF,1982,,2023-10-26,68.884,3.796,174343,East Asia & Pacific,Papeete,-149.57,-17.535,High income,Not classified
French Polynesia,PF,PYF,1970,,2023-10-26,62.429,5.624,117891,East Asia & Pacific,Papeete,-149.57,-17.535,High income,Not classified
French Polynesia,PF,PYF,2009,,2023-10-26,80.665,2.146,282283,East Asia & Pacific,Papeete,-149.57,-17.535,High income,Not classified
French Polynesia,PF,PYF,2010,,2023-10-26,81.039,2.162,283788,East Asia & Pacific,Papeete,-149.57,-17.535,High income,Not classified
French Polynesia,PF,PYF,2011,,2023-10-26,81.429,2.066,285265,East Asia & Pacific,Papeete,-149.57,-17.535,High income,Not classified
French Polynesia,PF,PYF,2012,,2023-10-26,81.759,2.026,286584,East Asia & Pacific,Papeete,-149.57,-17.535,High income,Not classified
French Polynesia,PF,PYF,1984,,2023-10-26,70.772,3.834,183146,East Asia & Pacific,Papeete,-149.57,-17.535,High income,Not classified
French Polynesia,PF,PYF,2000,,2023-10-26,79.536,2.596,250927,East Asia & Pacific,Papeete,-149.57,-17.535,High income,Not classified
French Polynesia,PF,PYF,1975,,2023-10-26,63.889,4.707,139833,East Asia & Pacific,Papeete,-149.57,-17.535,High income,Not classified
